# BPA WIT Initiative: Centralized Wind Power Forecasting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Aggregated wind power forecasts for all wind generation in the BPA BAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Historical data set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Data Description: estimated --> AVERAGE <-- generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Date/Time is in UTC or Greenwich Mean Time and is the time the forecast was produced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# HR01 is the first hour of the forecast or next hour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Inquiries at BPA Wind Integration Team / BPAwindintegration@bpa.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# ----------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date/Time (UTC),Hr01,Hr02,Hr03,Hr04,Hr05,Hr06,Hr07,Hr08,Hr09,Hr10,Hr11,Hr12,Hr13,Hr14,Hr15,Hr16,Hr17,Hr18,Hr19,Hr20,Hr21,Hr22,Hr23,Hr24,Hr25,Hr26,Hr27,Hr28,Hr29,Hr30,Hr31,Hr32,Hr33,Hr34,Hr35,Hr36,Hr37,Hr38,Hr39,Hr40,Hr41,Hr42,Hr43,Hr44,Hr45,Hr46,Hr47,Hr48,Hr49,Hr50,Hr51,Hr52,Hr53,Hr54,Hr55,Hr56,Hr57,Hr58,Hr59,Hr60,Hr61,Hr62,Hr63,Hr64,Hr65,Hr66,Hr67,Hr68,Hr69,Hr70,Hr71,Hr72
9/17/2013 11:00,690,659,701,757,895,1097,1402,1825,2300,2713,3076,3407,3629,3787,3806,3778,3735,3742,3737,3717,3722,3701,3656,3602,3550,3486,3346,3177,3058,3012,2968,2919,2763,2519,2279,2092,1906,1705,1400,1154,882,628,418,240,140,72,47,42,52,59,69,86,96,114,146,180,234,290,341,380,447,494,503,486,482,464,423,381,322,257,204,157
9/17/2013 12:00,941,886,901,1015,1220,1536,1955,2393,2793,3139,3435,3664,3801,3807,3776,3731,3741,3734,3728,3707,3698,3656,3605,3553,3490,3362,3198,3054,3024,2979,2933,2780,2549,2297,2103,1929,1680,1422,1165,902,651,422,244,141,77,48,44,51,62,68,84,96,112,144,180,229,290,347,377,438,495,507,493,481,450,426,381,321,261,207,155,121
9/17/2013 13:00,673,788,951,1174,1495,1917,2369,2783,3152,3454,3688,3836,3829,3795,3758,3759,3741,3737,3736,3691,3680,3616,3561,3494,3366,3215,3073,3019,3004,2958,2797,2558,2322,2122,1937,1760,1464,1235,949,705,458,256,147,76,49,44,54,61,70,86,94,116,149,183,238,291,360,411,453,484,506,487,474,447,418,382,329,271,220,171,126,111
9/17/2013 14:00,794,978,1165,1492,1912,2350,2755,3139,3461,3688,3825,3823,3784,3744,3747,3762,3734,3728,3698,3659,3631,3569,3494,3366,3216,3090,3040,2991,2952,2808,2566,2322,2127,1934,1740,1481,1229,952,684,454,267,147,76,49,42,52,61,70,88,94,112,148,181,239,294,340,396,469,499,496,492,474,448,422,379,330,272,219,171,130,112,99
9/17/2013 15:00,1039,1200,1471,1892,2347,2759,3182,3493,3737,3860,3854,3802,3761,3749,3738,3771,3729,3705,3665,3607,3565,3500,3361,3217,3099,3070,3022,2957,2801,2572,2321,2143,1952,1757,1501,1244,966,708,444,263,153,76,50,42,52,60,69,84,98,125,147,188,232,292,356,390,447,517,511,487,482,452,424,385,325,265,218,168,132,109,92,81
9/17/2013 16:00,1144,1444,1875,2322,2757,3176,3494,3729,3855,3864,3811,3762,3752,3750,3723,3749,3713,3681,3619,3556,3502,3377,3215,3100,3059,3034,2971,2804,2574,2325,2141,1967,1764,1501,1249,950,702,458,256,150,84,49,42,52,60,69,82,96,127,155,183,240,291,356,400,447,508,520,491,476,459,424,385,327,265,216,163,132,107,96,71,60
9/17/2013 17:00,1276,1666,2224,2764,3212,3535,3740,3843,3836,3804,3749,3757,3760,3757,3745,3761,3726,3686,3628,3531,3388,3246,3123,3095,3055,2960,2798,2579,2361,2181,1995,1839,1600,1357,1066,800,553,308,163,91,56,41,48,60,71,85,104,127,162,201,242,308,381,433,474,514,533,523,492,470,435,379,320,258,208,153,118,100,89,75,58,54
9/17/2013 18:00,1606,2214,2724,3190,3540,3748,3838,3831,3798,3759,3749,3766,3757,3761,3727,3740,3687,3636,3544,3398,3237,3138,3092,3056,2959,2796,2590,2387,2167,2003,1851,1648,1405,1114,817,543,325,175,93,53,39,43,51,62,75,86,111,146,190,238,284,345,410,457,489,501,508,487,469,440,374,312,252,204,151,120,98,92,77,51,45,47
9/17/2013 19:00,2142,2697,3121,3514,3739,3821,3815,3795,3760,3760,3752,3755,3752,3745,3710,3690,3626,3544,3407,3248,3128,3102,3051,2960,2796,2594,2376,2182,1985,1851,1623,1393,1128,856,540,325,182,93,53,38,44,49,60,76,87,111,146,188,241,295,350,399,470,497,503,500,486,475,435,390,314,250,204,151,120,98,84,77,62,43,39,45
9/17/2013 20:00,2890,3253,3524,3793,3865,3847,3817,3772,3763,3765,3755,3761,3737,3731,3659,3635,3551,3414,3252,3137,3102,3067,2957,2796,2594,2390,2189,1989,1839,1617,1411,1128,851,566,319,181,95,56,37,42,52,59,74,91,108,146,188,238,292,348,407,464,507,503,499,484,467,439,389,329,250,204,152,121,98,83,70,55,53,38,43,75
9/17/2013 21:00,3120,3426,3657,3841,3907,3963,3977,3956,3906,3844,3817,3815,3820,3830,3787,3743,3609,3428,3277,3217,3167,3079,2937,2778,2608,2422,2226,2084,1897,1713,1449,1129,778,469,259,129,70,48,44,50,64,76,90,108,129,165,210,257,322,381,444,537,645,759,805,751,635,494,396,328,253,211,174,142,116,101,85,76,73,91,232,435
9/17/2013 22:00,3568,3768,3877,3942,3977,3996,3970,3909,3858,3825,3814,3815,3829,3818,3733,3590,3426,3300,3227,3161,3083,2937,2787,2607,2411,2226,2083,1930,1689,1450,1125,783,471,259,134,70,48,48,49,61,79,90,108,132,162,209,257,322,381,456,548,636,751,802,758,613,490,391,323,267,215,174,142,116,101,86,74,65,102,210,432,710
9/17/2013 23:00,3880,3936,3932,4023,3980,3951,3878,3811,3794,3787,3784,3762,3794,3727,3573,3381,3254,3209,3172,3071,2927,2779,2650,2497,2346,2165,1955,1762,1484,1181,813,500,278,141,71,45,42,50,60,73,90,108,130,161,205,252,312,357,427,525,619,737,804,747,614,472,383,321,267,222,178,142,118,102,85,74,57,79,203,391,650,959
9/18/2013 0:00,3800,3860,3880,3941,3906,3859,3787,3762,3764,3765,3762,3750,3726,3560,3361,3182,3202,3167,3082,2923,2789,2654,2513,2362,2177,1951,1752,1513,1176,821,508,282,143,70,49,43,50,62,73,91,108,130,164,208,260,324,367,426,528,627,736,795,760,628,474,393,324,269,231,190,142,119,107,92,79,56,81,199,366,627,956,1320
9/18/2013 1:00,3974,3977,3938,3959,3862,3803,3775,3773,3777,3763,3761,3700,3581,3371,3220,3190,3159,3082,2941,2784,2654,2511,2368,2202,1955,1759,1501,1185,802,509,281,143,71,45,44,51,63,75,93,107,128,161,210,266,327,366,431,519,630,740,795,754,627,487,381,324,267,230,191,154,128,107,91,81,57,75,193,365,625,906,1303,1605
9/18/2013 2:00,4004,3971,3926,3896,3787,3774,3763,3770,3773,3766,3703,3569,3391,3258,3189,3172,3100,2936,2796,2651,2511,2356,2180,1958,1745,1485,1177,809,505,279,142,68,47,45,53,63,77,93,111,125,161,208,268,320,368,430,524,624,745,795,737,626,484,394,318,266,230,193,184,138,107,90,80,60,77,183,361,620,901,1255,1588,1795
9/18/2013 3:00,3948,3907,3848,3799,3751,3753,3744,3740,3753,3693,3540,3368,3230,3224,3167,3091,2947,2789,2647,2492,2364,2186,1941,1745,1473,1150,791,491,276,139,71,46,44,53,63,82,92,112,129,158,210,266,324,373,430,528,622,736,806,758,616,489,400,328,261,223,190,177,151,124,91,80,61,82,185,349,609,897,1236,1556,1789,1966
9/18/2013 4:00,3902,3856,3786,3772,3747,3735,3726,3725,3677,3544,3345,3178,3190,3183,3086,2940,2794,2647,2501,2346,2230,1941,1747,1482,1153,794,482,273,139,68,45,44,51,62,78,97,110,130,163,207,260,323,375,437,517,623,735,796,757,617,479,391,327,268,221,182,158,150,125,97,78,60,84,191,357,615,891,1251,1535,1776,2003,2153
9/18/2013 5:00,3882,3813,3753,3755,3718,3709,3698,3651,3506,3338,3198,3164,3183,3105,2922,2744,2564,2397,2225,2127,1950,1715,1485,1122,769,453,252,134,64,42,42,61,72,92,102,110,126,169,229,307,389,461,551,619,687,750,808,769,631,465,394,322,265,214,179,144,133,136,100,85,57,82,194,352,609,887,1217,1510,1721,1921,2174,2384
9/18/2013 6:00,3869,3811,3772,3762,3723,3702,3646,3497,3334,3175,3142,3103,3060,2896,2701,2567,2418,2228,2077,1965,1751,1480,1136,770,445,251,131,65,44,42,57,76,92,100,107,126,165,233,301,392,470,563,639,715,807,852,774,652,486,388,324,268,212,172,145,116,116,108,89,63,80,196,362,615,874,1269,1536,1771,1965,2172,2457,2678
9/18/2013 7:00,3851,3799,3757,3729,3700,3626,3485,3329,3204,3152,3106,3021,2924,2739,2540,2412,2254,2073,1912,1755,1499,1137,773,446,247,129,65,42,43,58,71,95,99,104,124,168,231,301,373,474,555,637,706,803,884,798,646,488,413,325,268,214,173,137,124,108,101,90,68,89,205,362,622,887,1238,1564,1760,1965,2185,2447,2695,2829
9/18/2013 8:00,3845,3787,3747,3707,3632,3488,3308,3164,3162,3114,3034,2910,2736,2543,2391,2247,2099,1890,1708,1520,1121,764,434,251,126,62,45,41,57,74,93,102,105,121,166,234,302,373,454,562,629,707,789,886,821,665,508,413,336,284,214,178,137,114,117,93,87,69,92,209,386,628,923,1247,1609,1799,1935,2180,2463,2693,2831,2805
9/18/2013 9:00,3757,3679,3597,3511,3303,3095,2910,2878,2879,2771,2625,2468,2316,2203,2072,1987,1800,1578,1320,979,573,317,173,98,49,35,48,66,80,106,120,138,162,220,294,360,426,529,674,751,853,927,983,971,836,629,497,382,286,227,185,135,104,98,90,78,59,51,60,67,109,261,529,816,1096,1411,1788,2245,2708,3024,2927,2834
9/18/2013 10:00,3668,3595,3501,3315,3089,2919,2858,2844,2787,2614,2448,2301,2212,2109,1966,1794,1614,1325,955,581,310,173,96,51,36,44,63,85,98,118,138,166,212,283,371,431,549,678,764,845,946,976,944,823,660,498,390,290,227,184,149,111,97,85,80,59,49,60,75,96,261,535,823,1096,1409,1805,2251,2682,2983,3011,2858,2622
9/18/2013 11:00,3600,3470,3268,3039,2866,2825,2782,2726,2614,2448,2335,2229,2114,2003,1802,1591,1327,962,590,311,170,94,49,37,43,61,84,104,115,135,161,205,263,331,436,546,671,758,856,931,997,926,817,649,530,393,299,232,188,149,122,109,82,62,57,45,62,78,124,304,600,991,1252,1534,1875,2268,2648,2891,2895,2802,2592,2380
9/18/2013 12:00,3444,3242,3041,2872,2808,2773,2683,2523,2351,2223,2150,2046,2005,1847,1573,1350,951,585,308,167,91,46,36,43,62,80,96,114,130,156,201,256,325,404,529,664,751,840,919,953,909,773,638,508,401,291,232,177,143,117,101,82,58,50,43,50,69,99,288,564,909,1210,1485,1834,2208,2552,2812,2846,2810,2702,2500,2274
9/18/2013 13:00,3230,3044,2875,2826,2774,2686,2525,2339,2226,2130,2058,1962,1848,1626,1342,937,568,307,168,92,46,34,43,61,80,95,110,130,157,203,256,325,423,512,660,759,840,920,955,903,781,636,512,388,308,233,179,138,119,101,82,59,45,43,52,66,100,272,565,898,1197,1491,1874,2175,2528,2802,2856,2818,2706,2527,2282,2036
9/18/2013 14:00,3019,2866,2818,2793,2707,2535,2365,2209,2143,2031,2003,1815,1669,1368,1020,553,298,169,93,46,35,43,61,79,95,110,128,156,203,257,326,438,526,643,739,857,924,961,906,776,634,510,397,294,248,178,138,113,102,82,59,43,42,52,67,97,273,550,899,1115,1440,1798,2135,2507,2777,2837,2819,2713,2528,2286,2042,1940
9/18/2013 15:00,2809,2807,2769,2708,2546,2338,2215,2088,2021,1907,1779,1602,1377,1046,668,292,167,95,47,36,46,55,79,94,110,127,157,201,256,323,411,536,650,731,834,927,964,906,776,634,509,397,309,232,193,134,109,97,84,59,43,37,51,71,107,273,567,860,1137,1399,1746,2071,2325,2557,2687,2778,2748,2576,2346,2085,1983,1968
9/18/2013 16:00,2810,2792,2732,2578,2368,2204,2116,1987,1946,1768,1608,1357,1040,649,354,164,92,49,38,46,58,79,94,109,128,158,202,253,321,413,516,670,762,833,917,970,908,776,632,509,397,308,247,178,149,108,96,81,60,43,37,45,70,108,294,550,859,1125,1397,1723,2056,2337,2533,2659,2775,2752,2578,2346,2096,1995,1968,2018
9/18/2013 17:00,2664,2687,2532,2353,2213,2084,2048,1935,1847,1638,1386,1028,637,331,196,91,42,34,40,55,70,84,99,124,159,209,260,340,412,478,630,763,900,987,1040,975,837,673,530,402,308,238,184,135,121,97,84,64,48,46,55,68,112,281,519,814,1150,1503,1871,2226,2434,2713,2753,2761,2607,2337,2003,1725,1688,1734,1820,1947
9/18/2013 18:00,2875,2655,2434,2272,2153,2058,2005,1821,1675,1394,1052,670,342,189,105,47,34,43,57,70,83,97,118,152,207,264,316,408,486,620,755,897,1007,1044,995,846,680,530,398,308,240,182,142,111,105,81,59,42,35,45,55,98,260,529,827,1204,1634,2090,2444,2762,2938,2966,2825,2589,2232,1916,1633,1567,1576,1628,1731,1903
9/18/2013 19:00,2854,2575,2340,2213,2096,1989,1858,1666,1457,1063,651,333,191,103,53,35,41,60,72,83,97,118,153,201,267,320,402,487,619,750,895,1002,1059,1000,853,695,530,398,310,240,181,143,118,98,86,58,42,38,45,57,89,260,520,860,1204,1637,2108,2483,2765,2951,2946,2835,2562,2237,1900,1643,1577,1586,1635,1735,1896,2115
9/18/2013 20:00,2532,2350,2183,2078,1956,1804,1640,1392,1071,644,321,184,98,50,36,37,56,74,85,97,118,152,202,256,317,388,480,620,743,892,1002,1052,1004,861,691,539,394,305,238,189,143,119,101,84,60,41,41,44,56,91,243,516,851,1230,1636,2110,2499,2782,2980,2967,2836,2585,2217,1902,1609,1560,1589,1647,1727,1899,2114,2423
9/18/2013 21:00,2512,2339,2162,2050,1884,1735,1500,1127,723,345,185,96,52,39,38,44,65,81,93,105,129,174,239,313,383,445,529,655,771,856,929,869,723,557,438,344,278,225,181,150,120,103,81,61,49,48,67,116,249,557,977,1383,1886,2407,2829,3127,3325,3291,2890,2296,1719,1487,1330,1228,1084,966,891,857,890,989,1264,1650
9/18/2013 22:00,2364,2187,2033,1908,1741,1509,1129,708,333,185,95,51,37,40,45,57,79,92,107,129,174,238,310,379,439,513,638,773,874,921,865,717,555,436,346,284,226,178,143,126,102,81,61,49,47,67,114,250,570,1006,1450,1893,2411,2837,3143,3325,3341,2919,2290,1715,1472,1333,1216,1097,962,895,877,895,997,1253,1644,2078
9/18/2013 23:00,2008,1951,1819,1669,1478,1094,670,328,168,85,43,31,32,42,52,68,82,94,123,165,223,298,369,439,531,643,749,884,926,897,756,577,460,349,286,231,179,140,117,105,75,63,47,50,68,107,222,523,904,1277,1879,2476,2963,3252,3429,3418,2977,2293,1704,1502,1403,1308,1157,1028,963,1003,1127,1263,1418,1626,1974,2427
9/19/2013 0:00,1991,1779,1598,1369,1055,659,337,181,98,52,38,42,50,67,76,90,100,121,164,223,291,368,428,519,636,747,853,950,897,761,576,458,363,291,231,182,143,121,104,82,69,58,62,81,126,246,535,927,1360,1919,2486,2940,3237,3472,3461,3056,2356,1706,1526,1404,1314,1176,1025,955,977,1053,1221,1389,1647,1946,2356,2793
9/19/2013 1:00,1746,1566,1360,1038,657,332,177,94,52,38,42,49,64,80,88,97,115,162,222,294,362,428,513,636,749,846,916,889,754,586,458,363,293,240,191,144,120,102,78,63,59,62,80,128,240,542,927,1347,1917,2486,2940,3213,3424,3465,3053,2370,1706,1494,1383,1299,1170,1042,952,970,1060,1208,1407,1636,1977,2359,2791,3116
9/19/2013 2:00,1442,1292,991,612,299,171,93,53,38,42,49,63,78,87,93,110,153,215,289,366,428,513,628,751,861,904,885,754,575,460,363,292,240,191,155,124,101,77,61,48,63,81,120,251,526,940,1347,1902,2457,2923,3213,3420,3423,3063,2381,1726,1494,1372,1281,1161,1031,968,976,1059,1198,1396,1653,1969,2387,2789,3121,3181
9/19/2013 3:00,1156,913,563,287,158,90,47,35,39,49,63,83,85,90,118,152,213,282,359,428,508,626,742,858,921,870,741,584,443,362,292,237,193,155,131,103,79,61,49,51,84,122,252,551,916,1370,1881,2422,2863,3211,3420,3431,3046,2400,1773,1523,1383,1291,1163,1047,980,986,1026,1150,1320,1588,1938,2340,2750,3079,3141,3114
9/19/2013 4:00,864,576,290,163,84,49,37,40,49,65,82,92,94,112,161,210,287,354,425,508,626,746,843,916,870,725,568,457,347,292,237,190,158,131,110,84,61,49,52,76,124,263,552,949,1322,1890,2421,2868,3170,3412,3421,3044,2365,1734,1547,1381,1295,1144,1034,977,983,1046,1166,1322,1568,1927,2350,2756,3089,3135,3128,3081
9/19/2013 5:00,481,243,135,72,38,36,40,51,70,87,93,99,107,151,215,282,364,416,517,631,753,855,935,888,735,576,444,363,296,248,201,158,134,111,92,65,53,56,73,108,224,509,922,1390,1921,2472,2868,3220,3417,3471,3040,2304,1643,1432,1323,1237,1098,983,939,890,910,976,1186,1460,1843,2229,2600,2866,2990,3050,3082,3065
9/19/2013 6:00,131,79,54,32,27,36,47,63,82,89,96,108,145,204,270,354,424,506,623,757,853,919,894,738,577,441,349,303,241,198,157,131,112,89,64,48,52,71,106,218,515,934,1463,2038,2627,3040,3320,3470,3392,2880,2125,1494,1318,1222,1183,1064,959,891,874,925,1014,1197,1441,1811,2199,2594,2894,3003,3078,3078,3089,3048
9/19/2013 7:00,81,43,31,30,34,46,63,81,89,96,110,148,205,274,341,416,512,623,748,851,915,884,744,580,444,350,287,249,200,157,130,112,90,64,47,50,66,108,226,524,944,1463,2068,2625,3040,3320,3457,3406,2896,2105,1470,1309,1231,1190,1069,951,895,866,916,1012,1200,1447,1805,2193,2596,2910,3019,3106,3073,3057,3028,2965
9/19/2013 8:00,53,32,34,38,46,67,82,91,98,115,148,212,271,336,409,502,624,745,849,914,873,731,564,447,356,292,236,202,158,131,112,89,66,48,51,69,103,223,518,957,1462,2068,2650,3030,3303,3428,3412,2920,2124,1460,1280,1213,1180,1078,964,891,870,905,997,1202,1447,1811,2206,2593,2900,3042,3089,3109,3053,2999,2914,2887
9/19/2013 9:00,35,31,42,60,75,98,106,113,129,167,229,304,369,453,562,668,815,914,997,954,823,643,483,382,316,251,198,159,137,112,89,64,49,50,58,65,92,287,658,1229,2096,2902,3377,3568,3546,3369,2854,2202,1719,1491,1377,1233,1032,774,619,596,640,726,845,1035,1268,1592,1958,2304,2542,2687,2805,2874,2914,2877,2849,2671
9/19/2013 10:00,23,38,59,78,88,102,111,129,166,229,301,373,454,562,683,802,929,999,952,825,640,478,377,308,252,198,152,134,115,88,65,48,50,59,68,91,286,649,1222,2089,2929,3377,3540,3519,3300,2825,2194,1703,1531,1379,1242,1011,780,618,595,647,727,861,1032,1263,1596,1961,2299,2521,2682,2821,2908,2924,2902,2798,2675,2492
9/19/2013 11:00,39,59,78,93,103,107,124,168,231,299,375,446,559,687,812,893,987,940,805,618,471,370,305,246,196,147,124,111,88,62,55,54,60,68,92,275,628,1155,2054,2911,3401,3548,3515,3224,2822,2273,1786,1581,1482,1368,1122,887,726,685,723,809,983,1152,1374,1692,2047,2357,2573,2702,2838,2950,3012,2999,2913,2748,2573,2352
9/19/2013 12:00,45,72,95,110,116,136,169,240,308,370,438,550,689,812,915,908,939,790,617,482,372,308,250,197,149,125,104,83,62,49,50,49,55,79,258,614,1174,2052,2900,3386,3533,3467,3198,2671,2194,1764,1593,1493,1392,1144,903,755,736,772,876,1044,1232,1483,1792,2166,2482,2701,2862,2945,3052,3142,3148,3038,2901,2688,2486,2226
9/19/2013 13:00,75,93,112,123,144,173,238,308,374,443,547,682,821,887,954,924,801,611,482,379,306,248,198,149,124,104,79,60,49,51,52,54,79,260,623,1164,2053,2902,3387,3525,3481,3204,2694,2140,1741,1618,1524,1385,1154,902,742,725,777,873,1045,1247,1510,1786,2147,2457,2693,2854,2983,3048,3123,3117,3062,2897,2695,2452,2230,2074
9/19/2013 14:00,87,105,120,146,181,247,312,376,449,549,679,814,921,935,911,790,613,471,379,312,247,196,150,123,103,79,60,49,51,50,58,78,260,626,1155,2051,2902,3385,3533,3473,3196,2699,2172,1728,1561,1519,1424,1154,907,741,715,774,876,1053,1245,1527,1826,2144,2459,2661,2828,2952,3055,3099,3145,3040,2920,2691,2444,2191,2073,1954
9/19/2013 15:00,102,114,147,187,251,323,385,445,555,682,797,917,960,870,749,612,482,374,311,255,195,148,122,101,79,60,50,48,47,53,78,260,635,1183,2054,2908,3384,3525,3466,3205,2677,2175,1742,1572,1494,1407,1208,935,747,731,771,898,1071,1263,1555,1863,2176,2483,2686,2811,2940,3045,3136,3110,3058,2934,2776,2484,2188,2048,1938,1844
9/19/2013 16:00,117,148,183,257,322,385,441,544,673,797,889,962,897,693,569,476,378,309,253,205,148,123,101,78,60,50,48,46,53,75,250,637,1179,2059,2920,3382,3530,3452,3186,2715,2151,1742,1570,1489,1392,1189,933,761,693,771,883,1070,1270,1547,1863,2163,2475,2686,2824,2925,3028,3119,3133,3044,2925,2762,2510,2193,2009,1905,1840,1780
9/19/2013 17:00,133,173,228,295,358,422,522,656,787,881,919,884,701,530,442,349,299,243,196,150,124,98,75,54,43,38,40,51,80,306,718,1339,2199,3011,3465,3597,3516,3227,2750,2224,1764,1597,1521,1400,1159,900,749,675,706,833,951,1108,1321,1697,2122,2486,2655,2763,2839,2929,3016,3086,3021,2879,2736,2518,2328,2108,1982,1893,1823,1820
9/19/2013 18:00,168,230,291,357,426,536,664,818,905,930,864,695,531,446,372,286,240,194,148,123,101,72,53,43,37,39,50,76,293,694,1287,2150,2966,3411,3566,3490,3217,2741,2205,1770,1579,1498,1363,1122,851,707,652,618,696,867,1074,1314,1721,2143,2510,2671,2753,2856,2950,3025,3057,3011,2863,2688,2463,2258,2122,1975,1873,1812,1788,1794
9/19/2013 19:00,227,295,353,412,523,658,794,928,951,886,682,529,437,363,315,239,195,148,123,101,75,52,44,38,39,50,79,293,690,1276,2144,2986,3421,3559,3500,3234,2739,2211,1767,1570,1498,1363,1101,826,680,647,663,700,849,1084,1322,1720,2148,2514,2691,2779,2857,2949,3041,3050,2984,2868,2689,2477,2256,2084,2003,1869,1802,1789,1799,1825
9/19/2013 20:00,332,380,436,518,654,799,910,977,876,703,501,441,369,320,272,195,148,123,101,74,53,45,38,40,50,79,294,692,1269,2129,2990,3439,3591,3488,3256,2742,2207,1757,1595,1487,1363,1108,819,663,615,662,742,845,1075,1348,1731,2148,2523,2691,2790,2849,2962,3030,3059,2981,2851,2696,2490,2257,2118,1961,1897,1800,1783,1780,1823,1877
9/19/2013 21:00,375,413,494,587,660,755,761,717,543,445,370,332,308,282,254,222,130,107,82,59,43,38,42,50,82,289,684,1200,1944,2709,3266,3468,3525,3422,3065,2541,2080,1843,1700,1508,1205,927,746,661,644,694,818,1039,1347,1810,2303,2674,2753,2757,2739,2933,3118,3211,3105,2868,2593,2376,2146,1947,1808,1664,1590,1556,1534,1621,1690,1766
9/19/2013 22:00,424,487,593,663,719,768,707,584,457,382,322,311,282,255,223,131,107,82,58,42,37,43,49,81,290,684,1196,1951,2718,3241,3500,3547,3441,3039,2559,2080,1843,1685,1505,1233,927,750,652,637,680,817,1025,1347,1811,2307,2666,2753,2760,2775,2956,3126,3215,3104,2866,2589,2376,2143,1967,1798,1673,1563,1554,1555,1614,1691,1768,1845
9/19/2013 23:00,460,531,633,694,706,701,573,461,375,320,284,273,243,215,191,104,79,57,36,29,36,47,75,272,651,1231,2090,2815,3278,3493,3606,3490,3129,2664,2165,1887,1724,1508,1225,940,740,650,631,683,862,1146,1486,1974,2418,2768,2868,2910,2945,3073,3259,3294,3140,2866,2554,2249,1994,1798,1657,1571,1500,1498,1557,1616,1658,1695,1701,1674
9/20/2013 0:00,716,717,790,753,707,611,477,387,323,281,244,216,188,167,139,113,62,43,36,38,47,77,268,654,1222,2055,2748,3221,3446,3548,3526,3159,2665,2177,1912,1745,1548,1266,942,771,663,650,704,876,1153,1517,1955,2407,2735,2844,2855,2914,3085,3181,3313,3130,2866,2538,2216,1979,1770,1664,1555,1510,1507,1532,1596,1658,1675,1713,1679,1621
9/20/2013 1:00,759,763,792,715,608,486,377,324,285,246,213,187,168,140,115,63,44,37,38,47,77,271,645,1219,2041,2745,3217,3465,3554,3476,3176,2651,2162,1925,1752,1549,1284,974,756,673,636,696,877,1171,1533,1985,2396,2735,2819,2854,2877,3075,3223,3245,3183,2865,2539,2214,1970,1766,1647,1579,1506,1515,1544,1586,1667,1699,1694,1677,1623,1526
9/20/2013 2:00,825,777,746,619,491,384,319,285,248,212,188,169,147,108,88,46,37,41,47,77,274,650,1208,2028,2725,3212,3448,3583,3478,3122,2665,2143,1902,1763,1546,1266,984,790,673,636,696,869,1161,1523,1995,2413,2724,2829,2829,2869,3010,3223,3297,3118,2874,2535,2215,1963,1753,1644,1564,1521,1516,1536,1587,1646,1694,1722,1658,1617,1524,1440
9/20/2013 3:00,910,796,677,521,411,330,283,245,222,193,174,148,113,85,63,46,47,53,83,274,651,1212,1984,2650,3111,3402,3525,3497,3116,2642,2162,1877,1742,1585,1287,978,798,688,641,686,866,1157,1500,1936,2405,2728,2794,2822,2824,2976,3125,3224,3093,2862,2558,2218,1970,1749,1630,1573,1519,1542,1562,1606,1657,1681,1709,1694,1635,1555,1422,1297
9/20/2013 4:00,763,633,519,412,334,289,241,207,191,169,151,113,85,60,58,48,52,83,272,653,1210,1989,2657,3098,3376,3526,3478,3144,2617,2137,1886,1744,1559,1301,976,801,713,667,709,856,1146,1494,1920,2344,2725,2812,2809,2840,2945,3110,3174,3120,2866,2548,2217,1977,1741,1615,1556,1530,1504,1579,1626,1655,1687,1709,1685,1641,1556,1425,1287,1225
9/20/2013 5:00,655,499,417,337,284,244,210,180,167,147,115,79,60,53,54,59,85,253,591,1108,1802,2525,3025,3285,3436,3486,3182,2670,2185,1955,1874,1708,1426,1118,872,772,729,751,865,1088,1394,1780,2147,2509,2719,2744,2742,2863,2962,3054,2955,2834,2543,2286,2040,1845,1691,1577,1516,1497,1457,1507,1513,1564,1643,1759,1857,1868,1748,1602,1428,1404
9/20/2013 6:00,511,407,342,287,241,210,187,160,144,110,75,55,49,45,55,83,254,602,1103,1820,2513,2995,3278,3412,3434,3174,2716,2236,1984,1877,1756,1454,1130,868,752,722,747,861,1080,1371,1761,2154,2509,2692,2813,2776,2882,3023,3068,2999,2789,2569,2273,2038,1845,1691,1580,1496,1461,1481,1454,1537,1594,1656,1768,1851,1890,1811,1674,1573,1543,1590
