# BPA WIT Initiative: Centralized Wind Power Forecasting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Aggregated wind power forecasts for all wind generation in the BPA BAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Historical data set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Data Description: estimated --> AVERAGE <-- generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Date/Time is in UTC or Greenwich Mean Time and is the time the forecast was produced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# HR01 is the first hour of the forecast or next hour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Inquiries at BPA Wind Integration Team / BPAwindintegration@bpa.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# ----------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date/Time (UTC),Hr01,Hr02,Hr03,Hr04,Hr05,Hr06,Hr07,Hr08,Hr09,Hr10,Hr11,Hr12,Hr13,Hr14,Hr15,Hr16,Hr17,Hr18,Hr19,Hr20,Hr21,Hr22,Hr23,Hr24,Hr25,Hr26,Hr27,Hr28,Hr29,Hr30,Hr31,Hr32,Hr33,Hr34,Hr35,Hr36,Hr37,Hr38,Hr39,Hr40,Hr41,Hr42,Hr43,Hr44,Hr45,Hr46,Hr47,Hr48,Hr49,Hr50,Hr51,Hr52,Hr53,Hr54,Hr55,Hr56,Hr57,Hr58,Hr59,Hr60,Hr61,Hr62,Hr63,Hr64,Hr65,Hr66,Hr67,Hr68,Hr69,Hr70,Hr71,Hr72
6/15/2012 7:00,1383,1063,797,568,401,288,190,129,109,98,86,75,71,81,105,140,183,235,309,385,456,522,574,610,645,681,725,746,743,678,564,537,616,776,916,1066,1252,1543,1932,2389,2741,3008,3186,3327,3402,3409,3350,3213,3016,2905,2895,2985,3132,3323,3546,3723,3853,3945,4026,4098,4162,4203,4227,4240,4237,4219,4180,4117,4020,3876,3747,3645
6/15/2012 8:00,1234,915,649,462,330,225,161,135,117,102,88,86,94,115,145,195,264,363,463,553,635,700,749,796,844,892,913,919,872,782,786,905,1111,1280,1442,1625,1902,2268,2688,3016,3245,3388,3478,3499,3448,3385,3318,3258,3223,3214,3222,3307,3457,3662,3820,3937,4027,4099,4158,4206,4237,4254,4261,4255,4233,4189,4107,3971,3758,3591,3491,3486
6/15/2012 9:00,1023,735,533,388,271,197,165,143,124,112,102,107,125,154,195,264,363,463,553,635,700,749,796,844,892,913,919,872,782,786,905,1111,1280,1442,1625,1902,2268,2688,3016,3245,3388,3478,3499,3448,3385,3318,3258,3223,3214,3222,3307,3457,3662,3820,3937,4027,4099,4158,4206,4237,4254,4261,4255,4233,4189,4107,3971,3758,3591,3491,3486,3464
6/15/2012 10:00,803,590,435,306,224,190,164,142,127,123,124,142,171,210,264,363,463,553,635,700,749,796,844,892,913,919,872,782,786,905,1111,1280,1442,1625,1902,2268,2688,3016,3245,3388,3478,3499,3448,3385,3318,3258,3223,3214,3222,3307,3457,3662,3820,3937,4027,4099,4158,4206,4237,4254,4261,4255,4233,4189,4107,3971,3758,3591,3491,3486,3464,3426
6/15/2012 11:00,334,228,134,82,76,73,68,67,75,97,132,176,221,280,363,463,553,635,700,749,796,844,892,913,919,872,782,786,905,1111,1280,1442,1625,1902,2268,2688,3016,3245,3388,3478,3499,3448,3385,3318,3258,3223,3214,3222,3307,3457,3662,3820,3937,4027,4099,4158,4206,4237,4254,4261,4255,4233,4189,4107,3971,3758,3591,3491,3486,3464,3426,3369
6/15/2012 12:00,249,150,95,86,82,76,73,81,103,140,185,232,295,383,468,556,635,693,731,763,802,850,882,890,837,731,721,829,1025,1194,1374,1591,1903,2294,2728,3064,3294,3431,3512,3525,3465,3397,3332,3283,3260,3261,3277,3358,3494,3679,3829,3945,4040,4111,4167,4208,4237,4252,4260,4260,4241,4194,4104,3960,3739,3563,3456,3447,3421,3375,3310,3308
6/15/2012 13:00,109,62,58,59,57,58,68,91,129,183,234,301,393,488,556,635,693,731,763,802,850,882,890,837,731,721,829,1025,1194,1374,1591,1903,2294,2728,3064,3294,3431,3512,3525,3465,3397,3332,3283,3260,3261,3277,3358,3494,3679,3829,3945,4040,4111,4167,4208,4237,4252,4260,4260,4241,4194,4104,3960,3739,3563,3456,3447,3421,3375,3310,3308,3367
6/15/2012 14:00,91,80,76,70,69,77,97,132,181,239,307,401,504,576,635,693,731,763,802,850,882,890,837,731,721,829,1025,1194,1374,1591,1903,2294,2728,3064,3294,3431,3512,3525,3465,3397,3332,3283,3260,3261,3277,3358,3494,3679,3829,3945,4040,4111,4167,4208,4237,4252,4260,4260,4241,4194,4104,3960,3739,3563,3456,3447,3421,3375,3310,3308,3367,3484
6/15/2012 15:00,144,128,112,103,105,119,148,191,245,319,411,517,591,652,693,731,763,802,850,882,890,837,731,721,829,1025,1194,1374,1591,1903,2294,2728,3064,3294,3431,3512,3525,3465,3397,3332,3283,3260,3261,3277,3358,3494,3679,3829,3945,4040,4111,4167,4208,4237,4252,4260,4260,4241,4194,4104,3960,3739,3563,3456,3447,3421,3375,3310,3308,3367,3484,3597
6/15/2012 16:00,136,115,97,89,88,98,121,162,238,359,490,561,595,624,658,712,763,799,829,820,769,675,650,745,943,1175,1410,1666,2010,2409,2806,3091,3277,3408,3472,3458,3372,3288,3225,3187,3171,3195,3235,3343,3491,3679,3829,3945,4040,4111,4167,4208,4237,4252,4260,4260,4241,4194,4104,3960,3739,3563,3456,3447,3421,3375,3310,3308,3367,3484,3597,3703
6/15/2012 17:00,96,81,76,78,90,115,159,236,360,513,589,623,650,681,712,763,799,829,820,769,675,650,745,943,1175,1410,1666,2010,2409,2806,3091,3277,3408,3472,3458,3372,3288,3225,3187,3171,3195,3235,3343,3491,3679,3829,3945,4040,4111,4167,4208,4237,4252,4260,4260,4241,4194,4104,3960,3739,3563,3456,3447,3421,3375,3310,3308,3367,3484,3597,3703,3798
6/15/2012 18:00,52,52,58,75,104,150,229,352,502,598,634,661,685,706,735,781,830,842,811,734,722,828,1034,1276,1519,1772,2104,2487,2873,3150,3328,3449,3504,3486,3400,3318,3255,3217,3200,3221,3257,3368,3522,3719,3863,3967,4045,4107,4156,4196,4226,4249,4263,4263,4240,4193,4103,3953,3719,3529,3411,3398,3377,3348,3308,3336,3425,3570,3692,3791,3868,3909
6/15/2012 19:00,29,40,59,90,138,217,339,484,578,634,665,693,717,748,781,830,842,811,734,722,828,1034,1276,1519,1772,2104,2487,2873,3150,3328,3449,3504,3486,3400,3318,3255,3217,3200,3221,3257,3368,3522,3719,3863,3967,4045,4107,4156,4196,4226,4249,4263,4263,4240,4193,4103,3953,3719,3529,3411,3398,3377,3348,3308,3336,3425,3570,3692,3791,3868,3909,3923
6/15/2012 20:00,22,43,72,111,180,271,381,476,557,629,674,727,788,832,863,884,877,840,856,977,1186,1416,1631,1846,2146,2505,2874,3144,3326,3457,3510,3471,3344,3219,3115,3041,3005,3030,3100,3208,3337,3489,3656,3825,3986,4098,4169,4215,4243,4260,4267,4265,4245,4202,4123,3995,3796,3602,3428,3305,3209,3147,3120,3160,3261,3417,3549,3658,3744,3795,3816,3814
6/15/2012 21:00,44,73,111,180,269,378,471,550,622,678,732,796,842,870,884,877,840,856,977,1186,1416,1631,1846,2146,2505,2874,3144,3326,3457,3510,3471,3344,3219,3115,3041,3005,3030,3100,3208,3337,3489,3656,3825,3986,4098,4169,4215,4243,4260,4267,4265,4245,4202,4123,3995,3796,3602,3428,3305,3209,3147,3120,3160,3261,3417,3549,3658,3744,3795,3816,3814,3814
6/15/2012 22:00,60,99,170,259,367,458,538,610,664,729,800,847,874,892,877,840,856,977,1186,1416,1631,1846,2146,2505,2874,3144,3326,3457,3510,3471,3344,3219,3115,3041,3005,3030,3100,3208,3337,3489,3656,3825,3986,4098,4169,4215,4243,4260,4267,4265,4245,4202,4123,3995,3796,3602,3428,3305,3209,3147,3120,3160,3261,3417,3549,3658,3744,3795,3816,3814,3814,3816
6/15/2012 23:00,75,149,239,346,435,514,589,642,708,794,844,872,895,883,840,856,977,1186,1416,1631,1846,2146,2505,2874,3144,3326,3457,3510,3471,3344,3219,3115,3041,3005,3030,3100,3208,3337,3489,3656,3825,3986,4098,4169,4215,4243,4260,4267,4265,4245,4202,4123,3995,3796,3602,3428,3305,3209,3147,3120,3160,3261,3417,3549,3658,3744,3795,3816,3814,3814,3816,3822
6/16/2012 0:00,115,202,305,388,462,535,582,654,741,793,823,850,835,790,813,955,1200,1471,1723,1966,2265,2609,2954,3205,3368,3482,3522,3478,3348,3218,3103,3011,2966,2993,3076,3184,3303,3439,3604,3778,3949,4071,4151,4205,4237,4254,4260,4257,4234,4182,4095,3963,3770,3596,3451,3363,3289,3235,3204,3237,3327,3471,3594,3697,3779,3837,3875,3900,3916,3924,3925,3910
6/16/2012 1:00,135,244,326,403,479,525,603,701,756,788,830,822,783,801,955,1200,1471,1723,1966,2265,2609,2954,3205,3368,3482,3522,3478,3348,3218,3103,3011,2966,2993,3076,3184,3303,3439,3604,3778,3949,4071,4151,4205,4237,4254,4260,4257,4234,4182,4095,3963,3770,3596,3451,3363,3289,3235,3204,3237,3327,3471,3594,3697,3779,3837,3875,3900,3916,3924,3925,3910,3876
6/16/2012 2:00,177,261,339,418,464,548,655,714,752,797,796,764,778,945,1200,1471,1723,1966,2265,2609,2954,3205,3368,3482,3522,3478,3348,3218,3103,3011,2966,2993,3076,3184,3303,3439,3604,3778,3949,4071,4151,4205,4237,4254,4260,4257,4234,4182,4095,3963,3770,3596,3451,3363,3289,3235,3204,3237,3327,3471,3594,3697,3779,3837,3875,3900,3916,3924,3925,3910,3876,3817
6/16/2012 3:00,173,254,336,387,479,595,660,707,761,749,727,738,923,1187,1471,1723,1966,2265,2609,2954,3205,3368,3482,3522,3478,3348,3218,3103,3011,2966,2993,3076,3184,3303,3439,3604,3778,3949,4071,4151,4205,4237,4254,4260,4257,4234,4182,4095,3963,3770,3596,3451,3363,3289,3235,3204,3237,3327,3471,3594,3697,3779,3837,3875,3900,3916,3924,3925,3910,3876,3817,3736
6/16/2012 4:00,122,175,206,308,441,514,585,688,698,664,668,884,1182,1473,1749,1988,2286,2632,2984,3253,3424,3520,3546,3494,3375,3252,3146,3051,2999,3015,3098,3193,3279,3374,3501,3652,3809,3938,4045,4132,4193,4232,4252,4254,4234,4182,4095,3963,3770,3596,3451,3363,3289,3235,3204,3237,3327,3471,3594,3697,3779,3837,3875,3900,3916,3924,3925,3910,3876,3817,3736,3626
6/16/2012 5:00,104,144,254,394,474,551,657,662,629,602,833,1133,1421,1727,1988,2286,2632,2984,3253,3424,3520,3546,3494,3375,3252,3146,3051,2999,3015,3098,3193,3279,3374,3501,3652,3809,3938,4045,4132,4193,4232,4252,4254,4234,4182,4095,3963,3770,3596,3451,3363,3289,3235,3204,3237,3327,3471,3594,3697,3779,3837,3875,3900,3916,3924,3925,3910,3876,3817,3736,3626,3483
6/16/2012 6:00,176,239,348,417,492,598,623,612,603,700,910,1121,1414,1715,2073,2444,2824,3117,3314,3439,3494,3468,3375,3269,3170,3071,3007,3004,3061,3145,3232,3341,3476,3633,3792,3927,4041,4136,4199,4236,4251,4254,4233,4176,4086,3958,3782,3622,3491,3410,3337,3274,3220,3242,3336,3495,3618,3708,3767,3802,3822,3832,3837,3838,3835,3827,3810,3780,3714,3604,3439,3283
6/16/2012 7:00,239,345,414,489,595,618,606,595,687,837,1026,1334,1656,2025,2444,2824,3117,3314,3439,3494,3468,3375,3269,3170,3071,3007,3004,3061,3145,3232,3341,3476,3633,3792,3927,4041,4136,4199,4236,4251,4254,4233,4176,4086,3958,3782,3622,3491,3410,3337,3274,3220,3242,3336,3495,3618,3708,3767,3802,3822,3832,3837,3838,3835,3827,3810,3780,3714,3604,3439,3283,3147
6/16/2012 8:00,343,411,490,604,619,601,587,675,825,938,1237,1561,1920,2360,2766,3065,3260,3371,3425,3416,3364,3285,3194,3079,3025,3057,3162,3283,3389,3506,3620,3732,3834,3934,4033,4124,4188,4227,4245,4246,4218,4141,4027,3865,3659,3494,3400,3393,3391,3388,3378,3432,3538,3691,3791,3847,3867,3866,3849,3820,3806,3805,3814,3811,3801,3781,3728,3630,3478,3319,3165,3027
6/16/2012 9:00,370,458,579,601,589,580,675,835,958,1193,1525,1885,2349,2760,3065,3260,3371,3425,3416,3364,3285,3194,3079,3025,3057,3162,3283,3389,3506,3620,3732,3834,3934,4033,4124,4188,4227,4245,4246,4218,4141,4027,3865,3659,3494,3400,3393,3391,3388,3378,3432,3538,3691,3791,3847,3867,3866,3849,3820,3806,3805,3814,3811,3801,3781,3728,3630,3478,3319,3165,3027,2885
6/16/2012 10:00,443,566,591,579,571,665,825,947,1183,1474,1843,2335,2755,3067,3260,3371,3425,3416,3364,3285,3194,3079,3025,3057,3162,3283,3389,3506,3620,3732,3834,3934,4033,4124,4188,4227,4245,4246,4218,4141,4027,3865,3659,3494,3400,3393,3391,3388,3378,3432,3538,3691,3791,3847,3867,3866,3849,3820,3806,3805,3814,3811,3801,3781,3728,3630,3478,3319,3165,3027,2885,2741
6/16/2012 11:00,606,624,605,592,681,838,959,1192,1481,1810,2327,2753,3071,3257,3371,3425,3416,3364,3285,3194,3079,3025,3057,3162,3283,3389,3506,3620,3732,3834,3934,4033,4124,4188,4227,4245,4246,4218,4141,4027,3865,3659,3494,3400,3393,3391,3388,3378,3432,3538,3691,3791,3847,3867,3866,3849,3820,3806,3805,3814,3811,3801,3781,3728,3630,3478,3319,3165,3027,2885,2741,2600
6/16/2012 12:00,534,524,519,658,869,1038,1231,1447,1715,2234,2688,3028,3231,3368,3430,3422,3365,3282,3190,3077,3029,3072,3193,3320,3423,3530,3641,3755,3861,3958,4050,4133,4193,4231,4250,4250,4220,4141,4026,3864,3656,3480,3364,3325,3302,3294,3295,3372,3506,3692,3816,3892,3931,3943,3932,3899,3883,3880,3888,3882,3865,3836,3787,3709,3592,3453,3299,3138,2981,2831,2694,2572
6/16/2012 13:00,538,531,665,872,1037,1230,1445,1714,2234,2677,3024,3224,3365,3439,3422,3365,3282,3190,3077,3029,3072,3193,3320,3423,3530,3641,3755,3861,3958,4050,4133,4193,4231,4250,4250,4220,4141,4026,3864,3656,3480,3364,3325,3302,3294,3295,3372,3506,3692,3816,3892,3931,3943,3932,3899,3883,3880,3888,3882,3865,3836,3787,3709,3592,3453,3299,3138,2981,2831,2694,2572,2465
6/16/2012 14:00,603,726,926,1086,1270,1479,1743,2255,2694,3033,3226,3367,3449,3433,3365,3282,3190,3077,3029,3072,3193,3320,3423,3530,3641,3755,3861,3958,4050,4133,4193,4231,4250,4250,4220,4141,4026,3864,3656,3480,3364,3325,3302,3294,3295,3372,3506,3692,3816,3892,3931,3943,3932,3899,3883,3880,3888,3882,3865,3836,3787,3709,3592,3453,3299,3138,2981,2831,2694,2572,2465,2371
6/16/2012 15:00,725,941,1116,1299,1503,1770,2265,2700,3036,3225,3367,3454,3441,3377,3282,3190,3077,3029,3072,3193,3320,3423,3530,3641,3755,3861,3958,4050,4133,4193,4231,4250,4250,4220,4141,4026,3864,3656,3480,3364,3325,3302,3294,3295,3372,3506,3692,3816,3892,3931,3943,3932,3899,3883,3880,3888,3882,3865,3836,3787,3709,3592,3453,3299,3138,2981,2831,2694,2572,2465,2371,2281
6/16/2012 16:00,828,1026,1208,1407,1670,2174,2637,2981,3154,3291,3426,3435,3406,3328,3215,3109,3072,3099,3172,3255,3340,3457,3595,3742,3878,3986,4076,4148,4192,4216,4227,4226,4200,4129,4019,3856,3653,3479,3373,3347,3341,3344,3350,3411,3528,3692,3816,3892,3931,3943,3932,3899,3883,3880,3888,3882,3865,3836,3787,3709,3592,3453,3299,3138,2981,2831,2694,2572,2465,2371,2281,2194
6/16/2012 17:00,984,1167,1370,1638,2154,2627,2975,3147,3280,3435,3435,3418,3346,3234,3109,3072,3099,3172,3255,3340,3457,3595,3742,3878,3986,4076,4148,4192,4216,4227,4226,4200,4129,4019,3856,3653,3479,3373,3347,3341,3344,3350,3411,3528,3692,3816,3892,3931,3943,3932,3899,3883,3880,3888,3882,3865,3836,3787,3709,3592,3453,3299,3138,2981,2831,2694,2572,2465,2371,2281,2194,2110
6/16/2012 18:00,961,1223,1547,2088,2590,2961,3147,3286,3449,3432,3416,3342,3265,3176,3131,3153,3205,3268,3336,3444,3576,3719,3854,3963,4055,4129,4176,4205,4223,4224,4199,4130,4026,3871,3675,3510,3412,3395,3401,3424,3455,3532,3644,3785,3882,3939,3965,3968,3950,3913,3893,3888,3895,3886,3865,3832,3781,3702,3583,3449,3310,3175,3042,2914,2795,2688,2592,2501,2418,2347,2288,2260
6/16/2012 19:00,1451,1731,2251,2730,3079,3243,3364,3520,3487,3472,3385,3306,3214,3155,3153,3205,3268,3336,3444,3576,3719,3854,3963,4055,4129,4176,4205,4223,4224,4199,4130,4026,3871,3675,3510,3412,3395,3401,3424,3455,3532,3644,3785,3882,3939,3965,3968,3950,3913,3893,3888,3895,3886,3865,3832,3781,3702,3583,3449,3310,3175,3042,2914,2795,2688,2592,2501,2418,2347,2288,2260,2262
6/16/2012 20:00,1715,2237,2735,3097,3235,3327,3471,3478,3518,3491,3459,3409,3372,3363,3379,3402,3441,3525,3630,3749,3863,3960,4047,4119,4167,4196,4216,4216,4183,4099,3989,3848,3690,3560,3488,3484,3494,3507,3518,3578,3676,3801,3887,3942,3966,3971,3955,3929,3904,3882,3861,3846,3845,3856,3833,3763,3633,3484,3325,3167,3039,2943,2885,2819,2744,2655,2574,2503,2446,2424,2442,2496
6/16/2012 21:00,2080,2609,2993,3149,3252,3411,3428,3479,3459,3441,3401,3365,3354,3369,3402,3441,3525,3630,3749,3863,3960,4047,4119,4167,4196,4216,4216,4183,4099,3989,3848,3690,3560,3488,3484,3494,3507,3518,3578,3676,3801,3887,3942,3966,3971,3955,3929,3904,3882,3861,3846,3845,3856,3833,3763,3633,3484,3325,3167,3039,2943,2885,2819,2744,2655,2574,2503,2446,2424,2442,2496,2559
6/16/2012 22:00,2002,2500,2747,2925,3146,3211,3301,3313,3322,3309,3302,3308,3337,3371,3441,3525,3630,3749,3863,3960,4047,4119,4167,4196,4216,4216,4183,4099,3989,3848,3690,3560,3488,3484,3494,3507,3518,3578,3676,3801,3887,3942,3966,3971,3955,3929,3904,3882,3861,3846,3845,3856,3833,3763,3633,3484,3325,3167,3039,2943,2885,2819,2744,2655,2574,2503,2446,2424,2442,2496,2559,2628
6/16/2012 23:00,2210,2505,2722,2981,3074,3195,3227,3252,3252,3238,3258,3299,3332,3418,3525,3630,3749,3863,3960,4047,4119,4167,4196,4216,4216,4183,4099,3989,3848,3690,3560,3488,3484,3494,3507,3518,3578,3676,3801,3887,3942,3966,3971,3955,3929,3904,3882,3861,3846,3845,3856,3833,3763,3633,3484,3325,3167,3039,2943,2885,2819,2744,2655,2574,2503,2446,2424,2442,2496,2559,2628,2701
6/17/2012 0:00,2457,2651,2906,3023,3172,3227,3261,3268,3263,3247,3275,3289,3397,3512,3648,3769,3883,3977,4060,4127,4171,4197,4215,4214,4183,4100,3992,3853,3697,3565,3486,3469,3468,3473,3479,3526,3613,3730,3832,3913,3973,4002,4002,3983,3963,3941,3917,3898,3892,3898,3869,3800,3678,3538,3384,3223,3083,2967,2880,2802,2731,2666,2598,2530,2463,2418,2401,2410,2432,2462,2499,2526
6/17/2012 1:00,2737,2974,3080,3219,3266,3294,3295,3285,3267,3270,3269,3386,3495,3630,3769,3883,3977,4060,4127,4171,4197,4215,4214,4183,4100,3992,3853,3697,3565,3486,3469,3468,3473,3479,3526,3613,3730,3832,3913,3973,4002,4002,3983,3963,3941,3917,3898,3892,3898,3869,3800,3678,3538,3384,3223,3083,2967,2880,2802,2731,2666,2598,2530,2463,2418,2401,2410,2432,2462,2499,2526,2538
6/17/2012 2:00,3125,3205,3320,3350,3362,3350,3330,3306,3303,3270,3390,3489,3620,3761,3883,3977,4060,4127,4171,4197,4215,4214,4183,4100,3992,3853,3697,3565,3486,3469,3468,3473,3479,3526,3613,3730,3832,3913,3973,4002,4002,3983,3963,3941,3917,3898,3892,3898,3869,3800,3678,3538,3384,3223,3083,2967,2880,2802,2731,2666,2598,2530,2463,2418,2401,2410,2432,2462,2499,2526,2538,2531
6/17/2012 3:00,3253,3359,3382,3388,3370,3347,3321,3317,3284,3388,3481,3610,3754,3878,3977,4060,4127,4171,4197,4215,4214,4183,4100,3992,3853,3697,3565,3486,3469,3468,3473,3479,3526,3613,3730,3832,3913,3973,4002,4002,3983,3963,3941,3917,3898,3892,3898,3869,3800,3678,3538,3384,3223,3083,2967,2880,2802,2731,2666,2598,2530,2463,2418,2401,2410,2432,2462,2499,2526,2538,2531,2452
6/17/2012 4:00,3258,3295,3250,3213,3183,3198,3192,3167,3249,3336,3520,3720,3885,4006,4084,4142,4181,4208,4226,4227,4200,4121,4020,3889,3739,3603,3506,3468,3444,3418,3373,3357,3374,3446,3548,3684,3819,3908,3947,3954,3945,3920,3886,3876,3881,3898,3869,3800,3678,3538,3384,3223,3083,2967,2880,2802,2731,2666,2598,2530,2463,2418,2401,2410,2432,2462,2499,2526,2538,2531,2452,2306
6/17/2012 5:00,3019,3024,3028,3031,3074,3091,3086,3180,3278,3454,3680,3863,3998,4084,4142,4181,4208,4226,4227,4200,4121,4020,3889,3739,3603,3506,3468,3444,3418,3373,3357,3374,3446,3548,3684,3819,3908,3947,3954,3945,3920,3886,3876,3881,3898,3869,3800,3678,3538,3384,3223,3083,2967,2880,2802,2731,2666,2598,2530,2463,2418,2401,2410,2432,2462,2499,2526,2538,2531,2452,2306,2092
6/17/2012 6:00,3259,3197,3140,3120,3083,3030,3157,3281,3480,3697,3882,4016,4096,4147,4182,4210,4228,4229,4201,4122,4018,3886,3733,3597,3505,3475,3456,3430,3377,3355,3365,3436,3542,3686,3827,3918,3955,3961,3951,3926,3891,3885,3898,3926,3911,3857,3755,3627,3476,3310,3163,3039,2941,2859,2790,2734,2683,2637,2598,2581,2588,2617,2693,2810,2964,3045,3051,2983,2867,2708,2501,2262
6/17/2012 7:00,3087,3051,3046,3022,2982,3116,3250,3454,3675,3863,4007,4094,4147,4185,4210,4228,4229,4201,4122,4018,3886,3733,3597,3505,3475,3456,3430,3377,3355,3365,3436,3542,3686,3827,3918,3955,3961,3951,3926,3891,3885,3898,3926,3911,3857,3755,3627,3476,3310,3163,3039,2941,2859,2790,2734,2683,2637,2598,2581,2588,2617,2693,2810,2964,3045,3051,2983,2867,2708,2501,2262,1999
6/17/2012 8:00,3046,3018,2976,2924,3090,3254,3483,3705,3891,4033,4116,4165,4199,4218,4227,4229,4216,4181,4116,3996,3799,3629,3519,3504,3486,3451,3381,3336,3328,3386,3499,3657,3818,3917,3964,3980,3980,3966,3942,3954,3978,4000,3957,3854,3681,3489,3284,3084,2893,2721,2571,2448,2351,2281,2182,2056,1908,1784,1684,1606,1584,1617,1703,1774,1833,1885,1912,1909,1869,1779,1641,1457
6/17/2012 9:00,2783,2785,2771,2963,3151,3397,3635,3833,3985,4081,4142,4186,4214,4229,4229,4216,4181,4116,3996,3799,3629,3519,3504,3486,3451,3381,3336,3328,3386,3499,3657,3818,3917,3964,3980,3980,3966,3942,3954,3978,4000,3957,3854,3681,3489,3284,3084,2893,2721,2571,2448,2351,2281,2182,2056,1908,1784,1684,1606,1584,1617,1703,1774,1833,1885,1912,1909,1869,1779,1641,1457,1276
6/17/2012 10:00,2405,2453,2697,2921,3209,3484,3712,3891,4005,4076,4144,4188,4217,4229,4216,4181,4116,3996,3799,3629,3519,3504,3486,3451,3381,3336,3328,3386,3499,3657,3818,3917,3964,3980,3980,3966,3942,3954,3978,4000,3957,3854,3681,3489,3284,3084,2893,2721,2571,2448,2351,2281,2182,2056,1908,1784,1684,1606,1584,1617,1703,1774,1833,1885,1912,1909,1869,1779,1641,1457,1276,1103
6/17/2012 11:00,1925,2263,2557,2912,3244,3518,3737,3880,3974,4049,4125,4180,4212,4212,4181,4116,3996,3799,3629,3519,3504,3486,3451,3381,3336,3328,3386,3499,3657,3818,3917,3964,3980,3980,3966,3942,3954,3978,4000,3957,3854,3681,3489,3284,3084,2893,2721,2571,2448,2351,2281,2182,2056,1908,1784,1684,1606,1584,1617,1703,1774,1833,1885,1912,1909,1869,1779,1641,1457,1276,1103,948
6/17/2012 12:00,2352,2630,2974,3300,3573,3791,3925,4009,4075,4125,4176,4206,4214,4188,4126,4010,3821,3650,3534,3506,3482,3448,3390,3357,3360,3424,3533,3682,3832,3925,3968,3981,3979,3964,3942,3956,3982,4006,3959,3846,3655,3448,3228,3012,2821,2666,2552,2453,2367,2294,2172,2002,1787,1624,1514,1454,1456,1514,1625,1710,1774,1821,1833,1801,1720,1581,1388,1150,934,750,606,467
6/17/2012 13:00,2574,2928,3263,3544,3768,3906,3994,4063,4115,4156,4195,4211,4187,4126,4010,3821,3650,3534,3506,3482,3448,3390,3357,3360,3424,3533,3682,3832,3925,3968,3981,3979,3964,3942,3956,3982,4006,3959,3846,3655,3448,3228,3012,2821,2666,2552,2453,2367,2294,2172,2002,1787,1624,1514,1454,1456,1514,1625,1710,1774,1821,1833,1801,1720,1581,1388,1150,934,750,606,467,337
6/17/2012 14:00,2805,3164,3463,3704,3854,3951,4027,4086,4132,4168,4198,4179,4121,4009,3821,3650,3534,3506,3482,3448,3390,3357,3360,3424,3533,3682,3832,3925,3968,3981,3979,3964,3942,3956,3982,4006,3959,3846,3655,3448,3228,3012,2821,2666,2552,2453,2367,2294,2172,2002,1787,1624,1514,1454,1456,1514,1625,1710,1774,1821,1833,1801,1720,1581,1388,1150,934,750,606,467,337,219
6/17/2012 15:00,3311,3584,3806,3938,4019,4081,4129,4168,4198,4219,4193,4129,4013,3819,3650,3534,3506,3482,3448,3390,3357,3360,3424,3533,3682,3832,3925,3968,3981,3979,3964,3942,3956,3982,4006,3959,3846,3655,3448,3228,3012,2821,2666,2552,2453,2367,2294,2172,2002,1787,1624,1514,1454,1456,1514,1625,1710,1774,1821,1833,1801,1720,1581,1388,1150,934,750,606,467,337,219,137
6/17/2012 16:00,3709,3886,3989,4064,4120,4162,4191,4210,4216,4193,4133,4019,3815,3617,3498,3455,3424,3389,3340,3315,3318,3400,3542,3718,3869,3949,3984,3987,3977,3958,3943,3952,3965,3960,3891,3764,3577,3384,3193,3018,2870,2749,2649,2522,2401,2294,2172,2002,1787,1624,1514,1454,1456,1514,1625,1710,1774,1821,1833,1801,1720,1581,1388,1150,934,750,606,467,337,219,137,86
6/17/2012 17:00,3715,3850,3950,4027,4085,4128,4158,4174,4158,4106,4004,3805,3600,3491,3455,3424,3389,3340,3315,3318,3400,3542,3718,3869,3949,3984,3987,3977,3958,3943,3952,3965,3960,3891,3764,3577,3384,3193,3018,2870,2749,2649,2522,2401,2294,2172,2002,1787,1624,1514,1454,1456,1514,1625,1710,1774,1821,1833,1801,1720,1581,1388,1150,934,750,606,467,337,219,137,86,57
