# BPA WIT Initiative: Centralized Wind Power Forecasting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Aggregated wind power forecasts for all wind generation in the BPA BAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Historical data set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Data Description: estimated --> AVERAGE <-- generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Date/Time is in UTC or Greenwich Mean Time and is the time the forecast was produced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# HR01 is the first hour of the forecast or next hour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Inquiries at BPA Wind Integration Team / BPAwindintegration@bpa.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# ----------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date/Time (UTC),Hr01,Hr02,Hr03,Hr04,Hr05,Hr06,Hr07,Hr08,Hr09,Hr10,Hr11,Hr12,Hr13,Hr14,Hr15,Hr16,Hr17,Hr18,Hr19,Hr20,Hr21,Hr22,Hr23,Hr24,Hr25,Hr26,Hr27,Hr28,Hr29,Hr30,Hr31,Hr32,Hr33,Hr34,Hr35,Hr36,Hr37,Hr38,Hr39,Hr40,Hr41,Hr42,Hr43,Hr44,Hr45,Hr46,Hr47,Hr48,Hr49,Hr50,Hr51,Hr52,Hr53,Hr54,Hr55,Hr56,Hr57,Hr58,Hr59,Hr60,Hr61,Hr62,Hr63,Hr64,Hr65,Hr66,Hr67,Hr68,Hr69,Hr70,Hr71,Hr72
4/14/2013 15:00,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
4/14/2013 16:00,2007,1796,1470,1170,849,601,563,501,524,593,647,727,787,865,908,885,806,704,647,599,531,452,353,299,278,308,408,548,669,762,769,751,731,817,962,1033,942,779,686,626,568,520,473,435,351,280,207,169,187,253,322,393,456,478,501,530,453,344,223,136,106,96,105,120,138,136,153,147,No Data,No Data,No Data,No Data
4/14/2013 17:00,1904,1559,1164,798,581,523,530,549,589,652,701,775,842,887,864,805,752,714,659,594,507,401,333,325,353,453,557,674,724,729,693,685,756,871,960,895,786,683,600,549,505,463,459,367,262,175,145,155,204,277,351,435,495,522,520,454,346,240,157,125,110,133,147,156,159,161,158,153,144,126,121,137
4/14/2013 18:00,1746,1355,916,634,568,527,579,593,656,726,783,846,884,851,820,739,706,649,607,514,389,330,328,361,435,572,674,728,724,714,681,738,861,957,898,781,695,624,543,506,469,435,372,266,172,143,157,202,268,343,418,481,516,511,468,341,231,161,125,109,115,152,159,160,168,167,153,144,128,121,135,171
4/14/2013 19:00,1458,1092,784,673,609,615,693,774,855,894,943,973,947,929,859,736,683,626,549,401,310,288,318,396,501,643,696,693,642,655,709,842,945,933,810,718,642,563,515,486,475,409,324,269,252,271,321,392,462,518,559,588,556,486,381,238,157,124,116,113,134,167,169,173,171,156,135,117,113,114,146,201
4/14/2013 20:00,1330,963,778,714,668,688,797,877,928,953,980,967,943,898,830,670,618,542,412,293,278,302,384,515,638,707,716,653,638,724,842,938,886,806,713,646,581,525,488,466,403,321,249,249,269,323,394,448,519,560,573,560,485,391,252,164,123,111,111,134,150,174,175,170,159,135,117,113,118,143,191,305
4/14/2013 21:00,1198,988,879,813,759,756,815,873,935,979,1029,1095,1057,999,889,767,624,510,406,313,292,323,429,536,624,643,673,648,686,762,804,781,757,774,746,710,660,620,573,498,401,319,292,327,380,465,553,608,682,652,637,567,483,440,363,253,160,127,124,139,148,176,176,170,142,120,107,104,119,148,213,322
4/14/2013 22:00,962,868,833,766,718,774,850,924,975,1018,1038,1051,990,891,799,618,506,404,329,276,318,418,541,623,652,644,657,688,771,825,766,752,745,737,703,668,633,586,497,410,322,288,310,386,461,549,637,655,685,636,570,503,437,371,255,169,131,130,148,158,158,176,172,143,121,107,103,119,154,206,300,425
4/14/2013 23:00,903,904,884,837,768,802,885,958,1005,1034,1004,937,870,790,704,505,414,317,269,290,376,494,573,634,634,654,713,783,833,814,735,754,745,697,676,649,607,507,401,335,300,320,382,474,546,630,684,663,642,572,505,470,400,274,169,138,136,142,143,161,173,169,147,116,102,94,113,149,218,305,393,505
4/15/2013 0:00,914,917,902,926,885,899,996,1040,1057,1053,976,903,812,728,591,480,323,268,285,376,488,555,622,653,661,704,794,831,819,778,745,746,685,672,651,612,506,420,330,310,330,388,478,554,631,682,699,624,567,502,455,399,273,181,142,146,154,171,156,164,168,147,112,102,99,107,148,210,303,391,474,575
4/15/2013 1:00,863,876,891,908,895,1006,1052,1056,1015,962,867,801,711,580,457,295,250,268,362,484,572,596,639,662,697,752,811,806,790,804,767,716,678,649,590,484,376,294,267,315,402,493,579,640,676,690,644,538,493,456,394,286,182,147,137,141,145,159,170,161,148,125,105,105,115,156,238,336,432,505,565,678
4/15/2013 2:00,680,786,781,834,956,1037,1033,959,904,831,754,687,548,394,265,246,268,369,465,581,625,622,650,699,752,794,794,777,794,788,707,674,647,587,481,373,287,266,302,401,492,579,641,677,682,645,564,472,452,397,286,194,147,145,143,148,157,171,168,145,125,113,106,120,159,223,339,432,472,571,635,782
4/15/2013 3:00,678,722,765,873,969,1009,939,843,776,714,628,493,350,253,182,244,348,475,555,609,636,640,689,732,792,787,783,779,789,709,666,631,565,476,379,285,264,302,391,483,582,642,688,685,633,561,485,442,393,288,200,164,148,151,149,162,174,176,159,129,120,124,125,168,237,329,434,523,542,646,749,878
4/15/2013 4:00,677,706,869,923,943,935,848,759,679,595,476,344,232,201,194,334,483,567,602,619,649,685,738,783,773,769,798,765,730,672,624,566,471,374,288,270,299,383,471,566,654,682,689,633,552,483,453,398,286,200,173,168,151,156,162,177,172,160,131,116,123,146,170,241,351,415,522,591,611,748,828,992
4/15/2013 5:00,944,1171,1219,1146,1037,954,856,769,639,487,351,208,149,139,174,295,391,468,520,513,504,534,568,539,531,603,659,647,595,544,460,383,316,267,255,302,383,481,566,620,649,660,635,570,483,452,418,250,132,92,85,88,97,106,121,122,115,107,96,78,73,82,109,148,210,284,368,475,645,795,989,1259
4/15/2013 6:00,862,931,964,890,833,751,664,551,442,322,238,198,248,346,393,569,601,619,616,649,741,772,822,784,810,816,770,684,614,527,449,394,334,309,336,414,523,584,647,701,734,684,617,521,479,439,293,207,177,178,180,180,172,188,177,158,135,119,125,144,197,276,347,436,541,611,699,808,870,1007,1219,1425
4/15/2013 7:00,725,805,879,827,768,670,589,472,372,266,221,227,324,408,441,588,591,589,607,661,743,713,736,775,775,737,676,601,518,448,373,308,275,297,377,476,565,625,671,711,698,602,518,457,413,275,182,153,152,164,172,180,181,177,160,131,122,125,154,203,265,400,446,528,644,703,807,898,1007,1216,1403,1581
4/15/2013 8:00,605,628,657,617,571,495,413,311,229,218,258,281,376,456,482,596,605,614,645,709,734,739,772,785,738,673,608,517,446,379,303,275,299,373,475,564,640,671,698,687,610,515,468,413,267,179,152,156,165,177,183,186,177,165,132,125,127,156,209,286,368,469,540,636,730,837,905,1024,1205,1399,1530,1580
4/15/2013 9:00,507,489,480,432,318,234,164,185,253,351,413,425,483,510,492,542,559,578,585,670,727,804,815,776,678,599,534,467,404,343,315,354,435,542,638,714,768,776,768,711,610,522,426,227,145,136,163,183,194,209,206,190,179,161,167,186,226,305,426,545,703,958,1237,1528,1638,1671,1658,1681,1673,1643,1606,1582
4/15/2013 10:00,493,463,421,318,223,168,177,238,340,437,481,477,486,502,483,578,558,614,625,712,797,818,770,686,601,533,477,407,340,319,347,449,543,636,711,774,797,768,698,602,516,426,236,146,125,154,175,200,203,204,200,176,164,170,191,230,302,427,590,772,959,1232,1527,1636,1671,1664,1656,1678,1652,1598,1552,1502
4/15/2013 11:00,446,409,346,260,154,168,232,331,413,471,502,466,468,477,460,555,585,621,672,786,817,764,669,593,524,460,394,319,285,330,413,520,608,691,746,787,774,674,554,462,343,225,147,125,139,164,190,207,197,193,184,156,168,194,235,307,423,591,784,1014,1269,1501,1613,1641,1617,1622,1617,1622,1599,1559,1509,1471
4/15/2013 12:00,349,305,193,104,105,139,179,248,322,372,387,383,363,339,330,368,462,515,632,691,662,568,500,446,384,308,263,259,333,417,514,609,683,729,763,756,692,569,480,353,192,97,63,71,84,110,119,122,125,127,127,133,127,126,142,208,313,446,681,939,1234,1381,1502,1573,1679,1763,1823,1814,1804,1744,1708,1672
4/15/2013 13:00,229,178,126,139,174,262,385,502,588,547,543,503,505,526,523,616,665,757,779,746,679,591,538,475,405,330,302,347,440,537,633,698,752,782,788,718,584,449,334,217,142,114,130,159,178,188,183,178,161,144,157,188,263,355,483,646,766,998,1253,1462,1578,1601,1600,1621,1614,1617,1598,1584,1514,1475,1427,1474
4/15/2013 14:00,139,103,130,178,251,371,492,573,594,566,562,501,512,552,542,693,758,788,740,654,607,529,472,405,334,296,333,435,546,636,716,752,788,778,691,581,456,337,218,137,115,132,153,178,182,179,177,163,146,157,191,237,354,503,663,840,999,1241,1482,1587,1623,1610,1622,1629,1618,1582,1555,1513,1475,1460,1427,1467
4/15/2013 15:00,88,119,170,260,372,478,580,619,638,600,565,519,552,568,615,791,777,741,642,576,543,489,407,335,304,333,420,544,627,706,751,788,784,701,568,459,340,221,135,112,125,153,173,177,174,174,162,146,155,187,236,324,505,692,857,1047,1197,1449,1586,1635,1642,1637,1630,1624,1582,1547,1510,1483,1438,1462,1439,1497
4/15/2013 16:00,124,175,258,394,459,531,591,619,643,576,554,549,594,655,730,808,746,645,568,518,485,423,336,304,336,417,541,622,698,757,789,784,713,576,445,351,214,135,106,121,145,168,177,167,167,161,149,157,177,234,324,464,692,887,1077,1227,1426,1551,1631,1653,1625,1629,1628,1576,1547,1524,1458,1455,1431,1489,1473,1503
4/15/2013 17:00,136,238,362,465,520,531,620,633,611,557,562,607,712,783,787,705,629,560,507,457,415,341,302,335,415,531,641,715,756,792,778,702,602,461,333,227,131,110,125,144,168,175,172,163,158,150,162,182,226,320,461,645,889,1107,1309,1405,1491,1574,1621,1650,1635,1642,1583,1491,1439,1451,1429,1491,1515,1595,1626,1625
4/15/2013 18:00,172,345,473,576,561,609,671,637,602,563,614,712,813,818,783,707,662,610,542,492,407,361,370,440,540,638,714,769,805,817,773,666,566,435,296,178,151,176,189,191,203,202,187,166,146,162,187,228,308,460,638,838,1107,1339,1493,1520,1566,1595,1645,1651,1641,1564,1520,1440,1451,1456,1485,1478,1561,1646,1685,1657
4/15/2013 19:00,294,436,495,535,537,550,555,554,568,647,739,828,835,773,701,680,624,577,497,455,420,444,502,612,706,790,838,876,889,863,759,626,481,320,217,167,190,206,215,202,208,189,169,142,144,166,212,277,384,542,728,968,1213,1494,1598,1609,1645,1659,1676,1664,1609,1558,1513,1500,1491,1517,1557,1579,1678,1781,1818,1912
4/15/2013 20:00,348,457,463,509,512,502,509,566,619,731,840,818,788,713,650,650,577,507,423,411,446,514,610,700,790,845,882,876,844,761,626,492,327,208,166,174,197,222,201,196,179,163,141,142,158,209,279,383,508,728,968,1227,1421,1629,1666,1662,1679,1658,1646,1613,1568,1513,1498,1494,1519,1546,1601,1666,1746,1872,1959,2087
4/15/2013 21:00,410,475,491,486,458,427,458,518,573,653,661,677,692,649,625,622,541,493,470,512,583,669,795,912,1018,1078,1059,980,849,658,496,344,211,173,185,206,241,245,241,215,183,148,140,152,186,262,356,476,649,947,1247,1520,1807,2123,2329,2377,2268,2125,2059,2053,2018,2092,2140,2200,2233,2283,2382,2452,2490,2577,2682,2806
4/15/2013 22:00,582,588,544,513,476,455,525,609,646,680,684,683,643,607,581,556,489,476,492,583,665,786,920,1013,1072,1065,986,828,688,496,341,235,167,170,219,228,238,247,219,188,146,135,152,186,248,350,475,644,892,1246,1524,1826,2129,2322,2359,2257,2164,2044,2034,2057,2091,2139,2201,2234,2283,2357,2443,2512,2568,2701,2839,2970
4/15/2013 23:00,734,680,564,471,476,527,579,677,695,713,683,638,591,557,533,521,477,521,566,644,773,877,1002,1033,1030,957,807,664,514,342,236,193,163,197,218,228,239,235,191,147,132,144,182,247,335,458,647,890,1171,1517,1812,2141,2317,2344,2243,2166,2113,2066,2110,2132,2124,2139,2180,2226,2311,2359,2400,2479,2575,2736,2891,3043
4/16/2013 0:00,403,389,387,390,448,508,606,707,710,685,643,612,576,542,502,487,506,585,646,764,892,988,1050,1037,962,824,680,504,350,239,181,187,186,218,228,236,221,195,147,134,140,179,231,316,459,649,917,1192,1471,1837,2159,2388,2374,2254,2162,2104,2122,2097,2133,2153,2136,2231,2284,2343,2373,2403,2461,2589,2732,2880,3026,3148
4/16/2013 1:00,271,239,221,302,374,464,522,564,582,544,500,471,427,393,384,424,479,575,724,851,953,979,939,843,680,548,379,197,106,71,85,118,155,170,179,174,156,126,109,101,104,133,197,281,417,648,907,1236,1624,2051,2401,2533,2532,2467,2424,2397,2399,2387,2378,2389,2474,2577,2631,2590,2523,2467,2536,2670,2835,3015,3160,3277
4/16/2013 2:00,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
4/16/2013 3:00,196,314,428,569,619,634,646,635,621,568,500,474,423,455,544,662,798,923,1028,1055,1071,959,821,671,494,339,244,188,195,207,205,219,215,194,163,129,115,117,145,201,303,458,620,907,1237,1526,1803,2142,2365,2424,2323,2214,2125,2151,2164,2184,2222,2245,2318,2381,2393,2402,2379,2391,2465,2569,2720,2881,3023,3094,3028,2902
4/16/2013 4:00,351,488,572,645,654,645,620,582,581,515,454,422,412,506,587,787,923,1024,1076,1039,977,799,666,493,332,234,201,189,214,223,217,213,196,163,128,115,116,135,204,302,434,658,884,1203,1492,1829,2125,2376,2406,2321,2214,2181,2159,2179,2180,2200,2265,2304,2380,2421,2399,2385,2380,2465,2578,2698,2879,3032,3120,3066,2924,2761
4/16/2013 5:00,427,488,566,659,663,605,551,519,507,470,419,432,468,586,723,922,1030,1053,1025,891,766,637,470,302,196,158,159,149,165,181,163,160,145,121,99,101,116,154,238,386,560,820,1118,1454,1825,2184,2394,2422,2312,2180,2139,2163,2150,2152,2154,2161,2190,2210,2260,2345,2382,2500,2599,2730,2846,2966,3107,3180,3167,3042,2808,2662
4/16/2013 6:00,433,547,624,648,607,559,529,492,487,425,428,490,555,735,856,1010,1066,1018,908,739,640,455,300,196,158,160,167,160,170,173,163,144,121,98,100,119,162,238,355,568,812,1071,1429,1815,2175,2398,2421,2325,2199,2155,2152,2178,2167,2158,2167,2197,2210,2240,2325,2416,2498,2603,2708,2839,2971,3075,3188,3152,3065,2874,2680,2494
4/16/2013 7:00,525,591,636,601,556,542,515,468,429,423,497,549,684,855,921,1013,995,859,723,595,457,277,176,137,137,145,157,157,159,165,147,126,111,115,124,178,240,343,504,793,1057,1347,1774,2149,2381,2428,2327,2225,2192,2160,2185,2180,2185,2195,2197,2228,2263,2337,2481,2564,2664,2772,2859,2991,3101,3176,3177,3094,2973,2841,2607,2441
4/16/2013 8:00,533,603,571,535,516,498,473,432,404,459,547,673,808,948,947,980,880,725,613,431,275,165,134,138,144,158,163,157,163,150,127,112,113,124,162,238,346,504,750,1068,1355,1749,2155,2388,2426,2342,2218,2174,2191,2185,2200,2187,2209,2220,2206,2264,2336,2422,2585,2684,2780,2870,2978,3090,3178,3146,3087,2979,2822,2679,2473,2361
4/16/2013 9:00,470,513,508,505,491,505,491,507,580,691,777,901,962,989,918,827,768,649,496,303,193,134,114,120,125,128,134,131,120,100,88,92,109,138,189,257,363,511,712,917,1253,1651,1992,2133,2182,2195,2109,2098,2077,2128,2229,2252,2214,2102,2015,2117,2259,2464,2685,2856,3013,3100,3155,3183,3185,3095,3003,2927,2779,2655,2561,2535
4/16/2013 10:00,453,485,486,479,484,489,514,585,690,792,876,972,963,941,818,768,650,502,299,169,132,114,112,126,126,135,136,120,95,88,93,101,141,185,263,355,515,665,872,1215,1669,1987,2150,2180,2195,2123,2060,2082,2150,2229,2274,2198,2100,2066,2080,2273,2449,2657,2869,3000,3101,3159,3177,3141,3101,2996,2892,2797,2684,2589,2555,2550
4/16/2013 11:00,409,446,461,466,461,537,624,724,813,900,951,967,946,869,713,658,539,314,176,109,114,114,121,126,126,129,116,93,84,92,113,133,188,255,362,505,670,873,1199,1641,2012,2155,2237,2202,2134,2067,2031,2190,2336,2405,2390,2287,2210,2271,2381,2560,2733,2942,3087,3177,3236,3267,3240,3162,3087,3003,2867,2815,2779,2754,2727,2673
4/16/2013 12:00,389,399,429,436,509,628,733,844,914,979,973,958,870,738,603,498,306,184,116,97,108,118,123,125,126,114,93,79,89,98,122,175,253,349,447,629,856,1176,1628,2003,2143,2202,2228,2112,2057,2030,2153,2314,2399,2383,2304,2234,2241,2387,2536,2750,2951,3096,3185,3243,3257,3254,3198,3092,2990,2895,2780,2790,2748,2746,2746,2739
4/16/2013 13:00,446,465,487,558,665,791,888,962,1047,1050,997,904,773,659,520,333,187,136,116,121,119,120,111,111,94,71,57,63,85,110,144,224,342,481,623,836,1154,1621,2017,2168,2185,2181,2117,2025,1971,2076,2198,2288,2261,2171,2137,2190,2280,2429,2674,2914,3095,3184,3250,3272,3246,3190,3098,2960,2833,2726,2706,2751,2726,2736,2736,2784
4/16/2013 14:00,520,522,609,700,815,884,981,1034,1056,1019,893,759,651,512,360,212,122,115,113,119,120,110,111,96,71,58,67,88,112,155,211,324,489,623,844,1156,1613,2001,2175,2219,2176,2088,2043,1997,2084,2213,2284,2267,2175,2133,2190,2315,2452,2677,2895,3127,3200,3266,3276,3241,3169,3092,2987,2831,2705,2687,2737,2761,2745,2761,2786,2880
4/16/2013 15:00,662,707,821,885,988,1048,1132,1101,1080,985,793,672,549,377,251,159,109,114,114,117,108,112,94,68,55,61,87,117,181,225,343,456,665,832,1155,1615,2019,2192,2191,2221,2061,1955,1942,2033,2159,2275,2203,2158,2087,2129,2273,2453,2647,2886,3055,3218,3295,3272,3240,3160,3060,2971,2859,2769,2681,2693,2762,2757,2796,2856,2900,3010
4/16/2013 16:00,730,864,980,1004,1076,1119,1108,1073,983,808,646,555,385,254,197,135,113,118,116,108,110,93,69,56,63,81,131,177,269,330,490,640,890,1155,1620,1997,2200,2229,2170,2062,1959,1906,2061,2196,2251,2240,2168,2123,2136,2260,2454,2665,2875,3059,3161,3287,3313,3240,3156,3059,2917,2854,2773,2700,2698,2735,2751,2790,2850,2942,3027,3155
4/16/2013 17:00,646,806,900,980,1061,1051,1013,929,778,644,526,369,260,190,174,134,121,127,121,116,93,69,59,66,89,121,200,248,372,454,645,852,1194,1625,2037,2244,2332,2373,2249,2181,2143,2246,2397,2371,2287,2184,2126,2134,2196,2345,2559,2781,2961,3078,3160,3225,3199,3105,2979,2892,2753,2744,2717,2704,2717,2754,2768,2817,2916,3048,3153,3316
4/16/2013 18:00,655,780,897,1001,995,967,894,749,633,513,362,238,187,162,160,130,117,115,117,93,69,59,63,86,132,198,289,352,515,628,852,1172,1635,2007,2251,2320,2399,2290,2165,2154,2246,2378,2431,2277,2158,2127,2142,2232,2356,2555,2785,2969,3069,3151,3183,3177,3111,2977,2891,2796,2678,2725,2701,2781,2753,2773,2823,2913,3034,3180,3304,3494
4/16/2013 19:00,739,834,908,923,893,808,680,570,466,316,180,121,104,112,112,95,101,112,98,80,69,64,65,77,114,180,261,373,527,754,1113,1605,2061,2343,2483,2522,2431,2329,2284,2387,2501,2565,2502,2412,2324,2316,2388,2521,2725,2954,3150,3253,3315,3348,3334,3288,3226,3167,3071,2989,2961,2953,2957,2945,2942,2960,3041,3140,3243,3350,3466,3608
4/16/2013 20:00,981,1056,1053,1055,948,795,652,537,384,260,194,158,152,143,127,121,113,94,73,63,67,81,110,160,272,381,532,696,938,1167,1644,2032,2244,2328,2332,2252,2210,2172,2245,2370,2397,2305,2210,2074,2105,2181,2308,2511,2740,2908,3036,3131,3140,3122,3036,2941,2874,2814,2698,2712,2669,2713,2727,2768,2819,2897,3017,3163,3296,3482,3643,3814
4/16/2013 21:00,861,892,858,853,712,574,427,314,236,201,163,149,147,138,126,123,102,79,62,63,80,108,154,235,368,528,743,977,1240,1703,2068,2231,2214,2157,2068,1992,1993,2012,2049,2030,1957,1865,1898,1873,1969,2068,2186,2334,2487,2673,2851,2977,2957,2921,2872,2853,2907,2862,2758,2721,2592,2598,2586,2597,2649,2681,2748,2862,3004,3123,3307,3518
4/16/2013 22:00,812,839,805,712,566,431,300,227,194,163,145,141,138,132,122,104,80,63,63,80,107,151,228,329,491,696,974,1292,1701,2075,2229,2245,2161,2108,1999,1969,2012,2057,2030,1957,1865,1861,1938,1956,2068,2195,2335,2491,2670,2851,2976,2992,2912,2877,2871,2836,2860,2806,2675,2634,2561,2584,2595,2609,2681,2764,2864,2988,3123,3291,3487,3670
4/16/2013 23:00,770,769,661,563,416,302,222,178,146,137,138,131,128,129,109,79,64,64,82,110,153,212,331,488,709,949,1339,1740,2086,2184,2149,2060,2004,1961,1916,1977,2075,2084,1992,1883,1873,1943,2051,2144,2258,2382,2498,2673,2857,2962,2971,2913,2823,2813,2789,2735,2689,2623,2540,2569,2586,2605,2666,2658,2740,2839,2959,3106,3201,3352,3519,3688
4/17/2013 0:00,742,651,543,426,299,228,181,143,129,128,142,138,130,108,82,64,64,76,110,154,213,327,483,695,927,1335,1727,2044,2148,2123,2026,1954,1940,1929,1982,2070,2078,2011,1891,1878,1948,2049,2169,2293,2391,2524,2675,2857,2982,2969,2918,2867,2808,2789,2757,2725,2603,2586,2535,2561,2603,2672,2724,2779,2841,2963,3096,3275,3432,3539,3689,3811
4/17/2013 1:00,662,563,431,314,234,178,147,139,136,131,135,125,105,78,59,53,59,79,106,154,232,409,640,880,1288,1704,2012,2095,2080,2013,1974,1919,1924,2005,2089,2091,2033,1940,1903,1960,2054,2170,2281,2383,2502,2667,2812,2956,2962,2913,2870,2824,2783,2758,2689,2622,2534,2568,2556,2633,2652,2746,2794,2858,2923,3055,3184,3406,3556,3646,3789,3872
4/17/2013 2:00,516,419,311,238,184,145,132,137,132,125,126,97,79,65,69,60,80,103,152,238,406,633,886,1286,1682,2009,2100,2067,2002,1976,1953,1935,2005,2095,2095,2020,1917,1903,1961,2054,2166,2286,2391,2507,2667,2833,2945,2961,2926,2876,2861,2779,2734,2720,2605,2571,2534,2574,2639,2667,2697,2794,2857,2930,3019,3177,3376,3572,3674,3758,3862,3902
4/17/2013 3:00,393,296,220,186,131,103,108,119,109,106,86,69,52,53,65,64,95,128,217,344,600,835,1223,1614,1942,2050,2030,1940,1915,1871,1870,1953,2040,2066,2000,1908,1903,1966,2070,2188,2302,2402,2510,2668,2820,2948,2966,2916,2876,2864,2826,2729,2667,2629,2534,2536,2531,2612,2660,2689,2743,2843,2919,3024,3153,3372,3536,3688,3781,3836,3907,3897
4/17/2013 4:00,179,151,110,102,76,79,94,99,95,79,62,49,53,63,84,94,129,195,356,546,840,1218,1613,1942,2043,2031,1943,1884,1861,1858,1954,2048,2066,2003,1914,1916,1980,2075,2188,2298,2400,2510,2675,2832,2946,2958,2934,2875,2875,2850,2811,2669,2575,2549,2525,2552,2573,2651,2702,2766,2824,2919,3026,3167,3316,3528,3673,3796,3845,3881,3907,3870
4/17/2013 5:00,63,56,70,93,98,125,155,183,133,95,67,58,64,74,92,126,184,314,527,796,1217,1714,2111,2274,2261,2128,2044,2001,2008,2106,2186,2207,2152,2090,2095,2226,2383,2545,2647,2736,2832,2993,3147,3282,3299,3291,3269,3255,3217,3156,3048,2887,2754,2690,2665,2673,2664,2652,2674,2765,2872,2994,3178,3389,3577,3719,3836,3949,4015,4058,4057,4013
4/17/2013 6:00,104,98,107,122,122,127,136,105,76,57,55,62,78,100,135,213,338,543,811,1192,1684,2043,2194,2143,2004,1928,1896,1932,2036,2130,2126,2046,1913,1918,2029,2174,2333,2423,2515,2615,2771,2925,3052,3072,3054,2998,3013,2934,2868,2785,2660,2555,2541,2565,2587,2613,2649,2728,2840,2965,3071,3253,3453,3619,3764,3879,3939,3968,3930,3928,3885,3755
4/17/2013 7:00,84,105,141,148,162,169,145,110,82,62,71,87,115,158,222,334,546,812,1213,1703,2069,2226,2191,2077,1971,1936,1943,2078,2147,2181,2139,2087,2057,2176,2310,2452,2549,2636,2741,2905,3064,3153,3128,3060,2995,2926,2929,2863,2796,2717,2645,2605,2616,2657,2693,2691,2751,2902,3050,3182,3353,3488,3644,3761,3859,3980,3993,3964,3932,3907,3871,3774
4/17/2013 8:00,127,141,153,165,182,149,119,86,69,73,91,119,157,226,360,564,806,1220,1695,2079,2232,2193,2066,1969,1920,1933,2032,2161,2183,2134,2063,2095,2150,2310,2452,2551,2642,2745,2899,3076,3156,3128,3060,2995,2966,2925,2866,2799,2704,2642,2618,2606,2639,2681,2719,2759,2879,3053,3182,3352,3533,3644,3762,3860,3947,3998,3996,3933,3892,3858,3806,3727
4/17/2013 9:00,235,226,205,190,166,130,104,87,87,98,125,158,229,414,684,990,1423,1936,2291,2455,2415,2283,2208,2187,2169,2304,2416,2433,2358,2272,2200,2297,2358,2488,2479,2451,2513,2827,3160,3365,3317,3180,3063,3022,3010,2971,2852,2695,2583,2527,2497,2469,2455,2453,2564,2823,3162,3525,3750,3925,4018,4079,4092,4099,4118,4102,4073,4023,4001,3977,3896,3821
4/17/2013 10:00,275,257,236,187,152,120,97,91,114,130,162,236,409,695,992,1447,1936,2299,2450,2423,2286,2220,2173,2195,2303,2401,2448,2352,2260,2213,2283,2390,2450,2495,2451,2516,2827,3164,3370,3319,3178,3067,3041,3010,2970,2847,2711,2590,2518,2494,2468,2438,2466,2557,2837,3181,3488,3729,3896,4028,4068,4096,4091,4096,4106,4086,4048,4002,3958,3896,3821,3744
