# BPA WIT Initiative: Centralized Wind Power Forecasting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Aggregated wind power forecasts for all wind generation in the BPA BAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Historical data set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Data Description: estimated --> AVERAGE <-- generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Date/Time is in UTC or Greenwich Mean Time and is the time the forecast was produced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# HR01 is the first hour of the forecast or next hour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Inquiries at BPA Wind Integration Team / BPAwindintegration@bpa.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# ----------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date/Time (UTC),Hr01,Hr02,Hr03,Hr04,Hr05,Hr06,Hr07,Hr08,Hr09,Hr10,Hr11,Hr12,Hr13,Hr14,Hr15,Hr16,Hr17,Hr18,Hr19,Hr20,Hr21,Hr22,Hr23,Hr24,Hr25,Hr26,Hr27,Hr28,Hr29,Hr30,Hr31,Hr32,Hr33,Hr34,Hr35,Hr36,Hr37,Hr38,Hr39,Hr40,Hr41,Hr42,Hr43,Hr44,Hr45,Hr46,Hr47,Hr48,Hr49,Hr50,Hr51,Hr52,Hr53,Hr54,Hr55,Hr56,Hr57,Hr58,Hr59,Hr60,Hr61,Hr62,Hr63,Hr64,Hr65,Hr66,Hr67,Hr68,Hr69,Hr70,Hr71,Hr72
8/16/2013 23:00,1090,1299,1489,1733,1971,2112,2135,2129,2140,2080,2040,1959,1869,1786,1608,1332,1220,1201,1256,1343,1487,1685,1901,2148,2408,2581,2741,2873,2912,2931,2867,2694,2501,2254,2032,1755,1569,1374,1183,999,887,805,766,750,801,862,970,1172,1434,1709,1916,2134,2261,2184,2114,1921,1695,1437,1236,1083,992,928,859,801,745,694,672,732,898,1188,1486,1804
8/17/2013 0:00,1170,1445,1697,1929,2071,2152,2127,2112,2071,2022,1956,1849,1741,1611,1425,1274,1200,1244,1349,1490,1681,1915,2147,2361,2579,2725,2839,2940,2916,2885,2737,2501,2262,2015,1809,1529,1379,1172,1000,896,815,779,760,763,830,976,1185,1422,1712,1956,2146,2268,2215,2070,1902,1680,1435,1253,1121,992,923,866,825,750,708,688,744,918,1182,1492,1818,2137
8/17/2013 1:00,1490,1736,1922,2064,2153,2176,2119,2062,2012,1942,1831,1730,1583,1420,1304,1180,1238,1335,1494,1682,1902,2160,2360,2549,2726,2844,2914,2943,2883,2760,2524,2253,2002,1765,1591,1345,1181,988,874,829,810,778,780,808,943,1202,1430,1697,1958,2232,2273,2251,2117,1886,1664,1424,1253,1121,1019,937,867,814,772,717,688,748,915,1166,1493,1798,2130,2352
8/17/2013 2:00,1778,1943,2065,2135,2188,2157,2069,1993,1926,1827,1706,1564,1388,1287,1269,1208,1330,1482,1692,1907,2147,2372,2552,2711,2844,2906,2929,2891,2763,2549,2277,1996,1774,1549,1393,1157,1001,864,815,805,812,792,831,935,1162,1440,1693,1956,2183,2352,2277,2125,1925,1653,1416,1218,1117,1033,953,876,816,769,735,699,753,918,1177,1455,1798,2144,2355,2433
8/17/2013 3:00,1776,1971,2077,2108,2168,2101,1996,1910,1818,1706,1561,1380,1272,1247,1305,1287,1478,1672,1918,2156,2347,2559,2709,2827,2905,2917,2902,2775,2573,2307,2027,1777,1557,1365,1197,995,896,809,795,811,837,843,950,1151,1406,1667,1949,2185,2329,2344,2174,1956,1716,1467,1238,1110,1052,981,916,845,798,766,761,827,1014,1298,1600,1942,2247,2429,2460,2431
8/17/2013 4:00,1787,1989,2056,2084,2067,2005,1920,1779,1691,1553,1364,1263,1234,1283,1328,1446,1670,1895,2144,2368,2541,2715,2821,2903,2920,2885,2777,2574,2330,2057,1792,1557,1364,1168,1011,878,826,801,788,828,894,974,1164,1399,1675,1900,2145,2307,2301,2198,1983,1713,1469,1280,1101,1021,980,911,848,797,768,760,840,1014,1296,1604,1931,2252,2449,2484,2420,2341
8/17/2013 5:00,2161,2143,2102,2067,1993,1955,1878,1748,1634,1421,1289,1252,1293,1400,1530,1707,1966,2183,2391,2513,2633,2757,2837,2881,2828,2708,2490,2238,1996,1754,1533,1349,1170,985,863,796,833,880,884,948,1072,1240,1490,1720,1909,2117,2262,2281,2147,1977,1717,1456,1263,1126,1003,951,896,835,774,764,758,841,1028,1313,1628,1990,2294,2514,2552,2512,2386,2250
8/17/2013 6:00,2349,2223,2105,2072,1963,1904,1809,1632,1443,1308,1267,1304,1386,1552,1733,1933,2199,2375,2539,2635,2746,2856,2877,2818,2698,2477,2242,1990,1788,1560,1362,1170,991,851,817,839,889,907,931,1047,1259,1492,1719,1934,2156,2254,2251,2149,1940,1736,1466,1265,1132,1029,932,885,824,770,746,755,844,1033,1311,1628,1969,2313,2499,2550,2519,2432,2259,2095
8/17/2013 7:00,2349,2272,2078,2023,1905,1816,1656,1444,1320,1270,1284,1375,1536,1735,1926,2171,2383,2515,2643,2740,2833,2865,2815,2680,2479,2221,1998,1782,1594,1418,1184,991,853,801,835,900,911,938,1026,1242,1493,1700,1924,2113,2297,2244,2138,1941,1684,1462,1264,1133,1038,955,874,829,768,739,746,849,1033,1317,1637,1966,2312,2524,2554,2522,2424,2292,2093,1917
8/17/2013 8:00,2328,2227,2079,1949,1789,1660,1438,1310,1275,1301,1366,1527,1743,1976,2166,2377,2517,2642,2752,2833,2872,2812,2674,2446,2198,1982,1778,1596,1419,1207,999,857,801,833,878,941,979,1048,1223,1475,1687,1911,2097,2243,2279,2134,1956,1688,1427,1275,1139,1039,964,887,816,780,742,737,820,1047,1317,1632,1968,2285,2522,2582,2525,2442,2297,2139,1948,1739
8/17/2013 9:00,2197,2091,2039,1973,1827,1649,1485,1420,1463,1547,1726,2002,2322,2595,2800,2949,2951,2953,2961,2955,2905,2755,2527,2250,2021,1866,1739,1607,1380,1199,1043,1013,1063,1118,1158,1215,1307,1469,1691,1920,2098,2294,2386,2394,2340,2155,1915,1633,1429,1340,1254,1139,972,777,680,677,731,841,1042,1311,1618,1943,2285,2495,2565,2552,2429,2276,2097,1868,1645,1399
8/17/2013 10:00,2127,2083,1974,1832,1643,1513,1428,1457,1552,1737,1997,2319,2603,2836,2943,2968,2952,2966,2963,2921,2779,2516,2242,2025,1866,1731,1594,1420,1195,1055,1003,1064,1120,1154,1188,1313,1500,1704,1916,2088,2305,2404,2379,2315,2158,1896,1638,1432,1318,1253,1138,970,778,665,665,740,851,1042,1301,1612,1965,2288,2520,2565,2524,2438,2288,2092,1871,1653,1422,1176
8/17/2013 11:00,1999,1960,1822,1654,1506,1451,1481,1558,1748,1999,2314,2626,2835,2983,2988,2968,2961,2961,2918,2781,2541,2236,2012,1846,1729,1597,1383,1187,1039,1009,1056,1106,1143,1172,1279,1489,1730,1918,2084,2252,2406,2397,2293,2125,1892,1630,1450,1315,1236,1157,972,799,689,684,767,913,1111,1352,1672,2026,2329,2532,2586,2509,2384,2222,2010,1785,1564,1323,1127,920
8/17/2013 12:00,1955,1855,1682,1541,1491,1495,1569,1779,2027,2325,2606,2852,2965,3015,2981,2992,2985,2933,2788,2557,2278,2015,1840,1723,1592,1420,1211,1051,1025,1067,1130,1163,1190,1288,1479,1729,1957,2132,2276,2400,2410,2313,2132,1904,1662,1450,1331,1222,1119,972,810,711,682,770,926,1148,1391,1661,2023,2361,2534,2588,2519,2382,2212,1998,1772,1545,1320,1126,923,761
8/17/2013 13:00,1764,1629,1511,1449,1472,1545,1744,2016,2291,2623,2829,2963,2983,2998,2989,2966,2928,2792,2551,2286,2051,1836,1702,1561,1406,1218,1064,1008,1067,1124,1169,1185,1273,1466,1701,1950,2145,2316,2368,2393,2300,2139,1889,1657,1464,1325,1254,1122,948,797,705,698,762,902,1129,1399,1693,1998,2350,2567,2576,2545,2391,2212,2000,1782,1545,1320,1124,929,762,619
8/17/2013 14:00,1625,1508,1458,1466,1552,1724,1986,2301,2590,2838,2956,2986,2974,2982,2981,2923,2790,2556,2279,2094,1875,1734,1555,1388,1205,1059,1024,1045,1117,1158,1203,1277,1456,1692,1911,2137,2322,2410,2364,2284,2115,1907,1642,1464,1332,1239,1144,956,790,703,698,768,914,1129,1368,1702,2014,2322,2555,2622,2522,2412,2194,1998,1782,1560,1326,1129,929,768,625,493
8/17/2013 15:00,3288,2796,2693,2744,3091,3328,3996,4282,4629,5337,5108,5217,5024,5135,4839,4643,4164,3844,3374,3356,3145,2556,2218,1946,1726,1516,1569,1656,1723,1867,1962,2025,2442,2791,3129,3273,3536,3578,3538,3712,3385,2986,2718,2574,2448,2251,2007,1540,1348,1390,1513,1739,2115,2579,2992,3603,4395,4602,4866,4534,4138,3808,3283,3135,2766,2388,2171,1841,1545,1291,1035,814
8/17/2013 16:00,1494,1525,1609,1766,2007,2300,2602,2848,2966,3011,2976,2980,2976,2931,2785,2560,2299,2072,1899,1796,1589,1393,1198,1062,1006,1044,1105,1147,1181,1274,1457,1676,1889,2092,2263,2412,2400,2277,2081,1861,1637,1447,1322,1255,1140,973,787,697,701,787,935,1129,1380,1688,1992,2324,2539,2589,2533,2395,2255,2019,1781,1577,1352,1158,951,782,628,496,388,274
8/17/2013 17:00,1547,1581,1742,1961,2290,2614,2829,2966,3002,2976,2941,2942,2931,2823,2628,2378,2174,1994,1854,1697,1464,1237,1074,1020,1027,1097,1147,1195,1266,1414,1590,1814,2023,2238,2380,2404,2320,2152,1950,1763,1608,1543,1460,1301,1067,823,714,705,784,937,1131,1379,1665,2007,2312,2504,2553,2491,2369,2179,1998,1754,1524,1306,1117,930,758,526,436,368,252,164
8/17/2013 18:00,1571,1684,1950,2255,2599,2846,2946,2995,2971,2961,2933,2909,2808,2626,2386,2179,1992,1860,1680,1493,1243,1076,1018,1047,1078,1147,1196,1273,1407,1603,1806,2033,2242,2370,2409,2311,2143,1979,1755,1592,1503,1476,1297,1067,823,722,714,776,938,1153,1396,1684,2011,2330,2523,2547,2480,2371,2182,1964,1759,1536,1302,1113,929,758,608,410,325,225,165,102
8/17/2013 19:00,1741,1915,2246,2575,2852,2963,2987,2969,2958,2973,2926,2796,2614,2386,2159,1992,1825,1670,1477,1257,1076,1008,1047,1098,1139,1182,1260,1406,1598,1814,2030,2245,2374,2411,2319,2144,1951,1783,1593,1495,1437,1313,1071,818,722,716,788,926,1150,1428,1702,2040,2338,2537,2574,2489,2360,2196,1959,1742,1518,1315,1101,925,756,609,483,299,225,151,109,76
8/17/2013 20:00,1995,2259,2604,2863,2993,3013,2990,2982,2985,2963,2822,2611,2380,2177,1994,1831,1633,1466,1252,1082,1021,1051,1101,1152,1184,1263,1408,1581,1815,2031,2252,2377,2399,2320,2156,1948,1756,1616,1514,1431,1274,1100,826,711,716,802,932,1137,1436,1737,2062,2377,2557,2573,2489,2366,2178,1972,1728,1533,1291,1106,921,755,606,481,369,207,149,97,77,69
8/17/2013 21:00,2212,2519,2769,2920,2943,2911,2909,2884,2845,2759,2550,2320,2122,1998,1875,1707,1514,1321,1156,1070,1113,1174,1246,1317,1421,1624,1856,2074,2232,2376,2438,2393,2282,2130,1922,1698,1558,1504,1456,1310,1105,851,712,675,759,901,1124,1410,1747,2133,2437,2637,2690,2683,2596,2389,2091,1787,1456,1136,878,681,604,498,395,311,221,113,91,66,75,76
8/17/2013 22:00,2562,2794,2916,2946,2919,2914,2912,2846,2729,2552,2326,2119,1987,1885,1739,1513,1316,1158,1079,1120,1174,1250,1333,1431,1609,1833,2062,2231,2358,2434,2414,2290,2111,1922,1714,1552,1476,1474,1322,1100,845,717,692,746,896,1117,1390,1726,2145,2484,2655,2732,2703,2597,2393,2089,1778,1469,1135,870,688,551,504,397,310,219,114,80,65,62,77,84
8/17/2013 23:00,2871,3005,2973,2956,2945,2944,2887,2719,2519,2302,2109,1974,1877,1727,1529,1311,1146,1071,1098,1164,1234,1319,1441,1607,1832,2037,2214,2348,2414,2416,2297,2112,1898,1705,1558,1474,1476,1290,1063,805,687,659,717,837,1056,1320,1598,2026,2426,2672,2725,2755,2640,2421,2120,1800,1496,1184,909,700,571,460,411,347,266,187,81,65,63,70,90,99
8/18/2013 0:00,2883,2951,2890,2872,2851,2831,2699,2473,2271,2093,1970,1875,1744,1535,1310,1153,1075,1101,1168,1251,1321,1445,1636,1852,2081,2228,2359,2432,2427,2310,2140,1924,1713,1577,1502,1452,1303,1057,797,684,675,743,839,1042,1319,1623,2003,2414,2685,2782,2754,2678,2435,2117,1784,1451,1156,880,698,571,453,360,318,240,183,121,64,60,69,75,103,113
8/18/2013 1:00,2962,2931,2869,2860,2812,2713,2485,2260,2080,1962,1871,1745,1550,1310,1154,1065,1093,1168,1258,1334,1444,1636,1877,2075,2247,2359,2428,2424,2319,2134,1935,1719,1572,1506,1468,1282,1061,808,684,673,734,868,1044,1311,1610,1989,2373,2649,2785,2792,2676,2460,2123,1777,1461,1123,883,698,604,461,362,282,243,151,122,86,62,67,75,88,115,118
8/18/2013 2:00,2891,2857,2852,2817,2696,2509,2278,2081,1941,1861,1739,1552,1318,1135,1064,1083,1142,1239,1347,1458,1647,1877,2094,2241,2368,2433,2431,2317,2148,1939,1728,1581,1506,1476,1313,1065,801,696,683,745,860,1057,1312,1609,1984,2343,2616,2724,2803,2711,2462,2140,1773,1449,1131,870,699,604,495,362,257,212,134,100,88,83,70,74,88,101,129,135
8/18/2013 3:00,2709,2715,2725,2635,2446,2233,2061,1914,1840,1715,1537,1312,1141,1059,1078,1145,1222,1335,1490,1692,1939,2166,2289,2402,2462,2478,2360,2182,1978,1767,1613,1529,1501,1334,1111,815,715,701,746,879,1059,1318,1624,1985,2320,2573,2723,2756,2710,2491,2151,1791,1447,1132,899,687,557,494,395,262,183,145,85,60,81,88,87,92,106,132,153,172
8/18/2013 4:00,2767,2729,2618,2443,2220,2018,1905,1786,1677,1507,1290,1127,1052,1063,1121,1225,1308,1457,1700,1962,2182,2322,2405,2457,2455,2365,2195,1984,1778,1621,1532,1503,1334,1100,828,715,706,756,862,1077,1333,1622,1982,2327,2547,2669,2756,2674,2482,2171,1796,1444,1123,895,711,555,439,394,316,189,127,98,62,69,86,95,101,107,129,148,180,199
8/18/2013 5:00,2718,2605,2400,2179,1975,1819,1722,1598,1439,1232,1080,1010,1005,1056,1132,1265,1385,1634,1909,2133,2310,2391,2438,2433,2358,2230,2054,1839,1704,1616,1567,1512,1385,1197,1057,1023,1105,1180,1353,1593,1877,2226,2503,2693,2741,2753,2714,2490,2184,1832,1494,1140,895,723,603,452,354,333,249,132,98,82,56,74,92,105,119,123,140,168,203,211
8/18/2013 6:00,2662,2446,2193,1988,1840,1730,1611,1433,1232,1087,1009,1009,1056,1128,1225,1427,1616,1914,2135,2335,2411,2454,2457,2379,2232,2053,1867,1705,1622,1579,1511,1383,1204,1064,1015,1093,1210,1379,1600,1858,2201,2531,2684,2759,2734,2671,2452,2168,1826,1479,1141,894,715,594,485,353,271,248,171,99,71,80,83,80,103,116,132,140,165,192,222,222
8/18/2013 7:00,2453,2169,1919,1819,1715,1588,1428,1224,1084,1012,1010,1057,1122,1232,1380,1661,1896,2149,2286,2443,2468,2451,2377,2223,2043,1863,1730,1621,1582,1519,1380,1208,1075,1028,1082,1232,1401,1616,1862,2193,2498,2677,2748,2756,2657,2460,2147,1801,1448,1151,895,716,588,479,352,271,194,152,111,71,69,83,90,93,117,133,146,164,185,209,233,224
8/18/2013 8:00,2134,1926,1765,1709,1593,1422,1214,1085,1015,1016,1062,1133,1210,1373,1618,1936,2120,2317,2413,2484,2460,2375,2229,2031,1858,1724,1646,1580,1517,1387,1196,1070,1025,1102,1225,1419,1648,1869,2202,2510,2677,2740,2743,2661,2460,2141,1800,1452,1120,870,715,587,475,379,270,194,133,102,82,69,73,91,104,105,126,146,176,188,199,218,235,228
8/18/2013 9:00,1636,1533,1467,1372,1210,984,825,789,807,832,892,961,1091,1302,1595,1848,2047,2250,2360,2381,2312,2186,2047,1913,1824,1772,1767,1725,1587,1439,1358,1421,1628,1845,2071,2313,2546,2758,2944,3051,3047,3012,2877,2709,2469,2094,1714,1304,996,804,724,611,489,375,255,185,132,119,103,87,82,93,97,99,129,158,193,202,213,240,257,248
8/18/2013 10:00,1569,1498,1370,1202,995,826,772,807,844,890,959,1093,1296,1556,1852,2083,2242,2372,2368,2311,2187,2061,1916,1812,1764,1755,1725,1589,1431,1360,1421,1628,1843,2081,2324,2551,2740,2906,3051,3078,3003,2897,2713,2451,2125,1708,1294,999,803,684,584,491,376,255,184,133,104,103,94,84,85,100,107,122,160,185,217,215,229,246,247,239
8/18/2013 11:00,1614,1428,1245,1020,849,757,767,810,873,920,1066,1280,1522,1793,2044,2251,2345,2369,2270,2160,2036,1905,1816,1765,1752,1707,1598,1428,1357,1435,1627,1848,2084,2335,2570,2735,2882,2994,3062,3031,2903,2715,2467,2137,1727,1282,978,759,664,551,450,365,263,181,131,104,90,94,92,88,92,110,127,164,200,216,229,226,232,249,238,225
8/18/2013 12:00,1460,1226,1002,822,743,745,804,855,939,1027,1255,1518,1765,2024,2200,2354,2349,2280,2118,2012,1890,1798,1770,1759,1725,1617,1463,1387,1469,1677,1892,2131,2384,2599,2756,2877,2969,3017,3021,2913,2691,2459,2133,1765,1308,980,777,636,554,434,337,258,185,128,104,91,86,94,96,100,110,131,155,197,227,230,241,234,237,242,227,202
8/18/2013 13:00,1212,1010,835,744,738,778,856,917,1060,1262,1518,1795,2000,2193,2343,2369,2276,2133,1983,1890,1795,1756,1771,1715,1620,1463,1390,1469,1665,1892,2123,2378,2589,2758,2902,2963,2999,2986,2882,2715,2431,2101,1751,1351,999,777,653,524,432,333,232,184,131,104,92,87,86,96,100,114,131,165,188,226,229,242,246,236,211,239,203,181
8/18/2013 14:00,1007,869,769,759,778,830,917,1058,1259,1529,1772,2017,2180,2311,2356,2280,2129,1990,1867,1792,1753,1755,1732,1602,1445,1390,1470,1665,1879,2131,2384,2594,2769,2884,3007,2993,2974,2897,2689,2448,2081,1712,1332,1031,789,655,537,410,324,230,164,131,103,93,96,87,96,100,114,133,164,197,215,229,244,251,235,215,202,215,182,162
8/18/2013 15:00,861,816,823,847,867,910,1039,1275,1552,1799,2031,2200,2315,2368,2299,2144,2007,1875,1782,1758,1753,1708,1610,1437,1377,1468,1666,1876,2087,2344,2595,2757,2903,2974,3020,2961,2889,2711,2438,2077,1676,1279,969,817,642,522,403,291,212,153,109,88,79,81,90,83,92,102,118,150,186,210,211,230,239,217,203,197,176,180,162,143
8/18/2013 16:00,820,817,867,878,915,1016,1286,1577,1861,2066,2213,2325,2349,2315,2184,1993,1875,1761,1729,1752,1712,1598,1451,1364,1457,1666,1884,2115,2320,2568,2770,2899,2969,2999,2974,2879,2704,2456,2088,1691,1263,968,763,671,526,406,297,205,142,108,82,79,81,82,92,87,101,116,149,181,211,223,228,225,225,210,207,179,160,160,141,128
8/18/2013 17:00,882,877,883,885,996,1230,1521,1858,2108,2266,2353,2376,2291,2195,2048,1868,1778,1737,1714,1652,1578,1447,1397,1470,1704,1934,2177,2411,2564,2760,2937,3010,3019,3000,2955,2826,2613,2265,1911,1452,1137,916,800,631,448,294,204,142,106,84,76,79,81,82,93,98,114,146,177,201,213,229,227,222,231,213,186,160,139,147,128,116
8/18/2013 18:00,888,898,900,972,1248,1514,1841,2112,2277,2381,2383,2304,2159,2032,1904,1767,1727,1706,1651,1541,1436,1395,1488,1687,1947,2190,2418,2610,2749,2920,3020,3029,2996,2949,2827,2610,2257,1899,1487,1144,920,785,630,450,297,206,147,104,83,76,74,81,82,88,102,110,138,177,203,214,227,224,233,218,224,206,169,141,128,132,116,109
8/18/2013 19:00,891,922,981,1207,1531,1850,2108,2306,2406,2399,2310,2165,1986,1886,1804,1717,1696,1641,1529,1414,1380,1482,1706,1918,2196,2459,2629,2806,2911,3006,3043,3003,2936,2819,2587,2274,1905,1479,1172,928,792,622,455,299,208,146,107,84,75,74,75,83,88,97,113,138,164,200,214,228,222,230,229,212,207,189,144,123,112,111,110,126
8/18/2013 20:00,886,1010,1193,1520,1852,2129,2302,2416,2416,2315,2133,2007,1876,1805,1766,1682,1634,1529,1411,1370,1470,1694,1937,2166,2455,2658,2810,2958,3004,3034,3010,2944,2815,2607,2274,1909,1487,1163,952,791,620,463,302,210,147,108,88,74,73,76,83,89,97,109,136,164,186,213,227,235,228,226,220,208,186,166,147,122,110,101,128,167
8/18/2013 21:00,1010,1225,1488,1862,2192,2402,2529,2565,2473,2367,2215,2101,2003,1952,1852,1725,1547,1380,1306,1354,1493,1688,1965,2259,2573,2722,2855,2931,2890,2864,2793,2651,2409,2098,1752,1397,1116,943,840,661,507,336,229,161,115,93,83,77,76,76,88,98,117,155,183,210,220,247,259,268,252,235,208,186,162,144,130,108,107,129,171,236
8/18/2013 22:00,1260,1547,1846,2193,2422,2541,2538,2498,2366,2229,2102,2004,1932,1882,1752,1553,1381,1298,1333,1499,1692,1947,2265,2530,2761,2878,2923,2894,2860,2794,2652,2413,2099,1762,1396,1128,935,826,690,505,336,234,168,118,93,84,79,76,75,84,97,124,161,183,211,221,233,259,273,263,235,204,184,166,143,129,128,107,128,161,233,294
8/18/2013 23:00,1729,2002,2248,2506,2594,2603,2489,2379,2247,2141,2014,1930,1860,1783,1626,1400,1306,1328,1484,1686,1942,2222,2522,2710,2900,2938,2921,2853,2760,2634,2394,2084,1745,1394,1122,943,824,670,526,339,238,165,116,93,86,83,80,78,86,96,127,174,193,207,221,237,244,273,269,248,208,177,164,147,129,122,125,130,159,217,295,344
8/19/2013 0:00,2141,2333,2537,2649,2633,2544,2366,2240,2127,2024,1924,1856,1740,1597,1416,1319,1328,1473,1688,1958,2228,2487,2719,2870,2935,2950,2884,2771,2598,2390,2081,1749,1394,1133,946,828,672,508,357,240,167,120,92,82,83,80,78,86,95,116,174,209,219,220,235,245,257,270,252,216,186,163,146,135,121,122,148,160,216,294,347,387
8/19/2013 1:00,2504,2604,2690,2681,2550,2408,2225,2133,2029,1942,1863,1755,1583,1424,1304,1330,1479,1691,1962,2255,2474,2675,2878,2902,2945,2900,2798,2607,2351,2051,1737,1402,1132,959,829,672,510,337,246,174,119,95,81,84,78,79,89,95,118,166,209,237,229,235,243,258,254,252,220,194,163,141,134,123,119,141,171,216,270,346,387,431
8/19/2013 2:00,2568,2647,2679,2564,2423,2255,2100,2039,1951,1885,1762,1629,1400,1333,1326,1477,1692,1961,2251,2528,2663,2820,2922,2915,2896,2806,2630,2351,2056,1746,1393,1133,959,845,672,507,338,245,169,120,95,84,80,83,77,84,97,118,166,197,238,244,227,243,253,255,250,220,195,171,141,127,125,120,136,173,231,271,315,364,405,468
8/19/2013 3:00,2568,2647,2679,2564,2423,2255,2100,2039,1951,1885,1762,1629,1400,1333,1326,1477,1692,1961,2251,2528,2663,2820,2922,2915,2896,2806,2630,2351,2056,1746,1393,1133,959,845,672,507,338,245,169,120,95,84,80,83,77,84,97,118,166,197,238,244,227,243,253,255,250,220,195,171,141,127,125,120,136,173,231,271,315,364,405,468
8/19/2013 4:00,2687,2602,2431,2262,2137,2022,1924,1853,1729,1563,1389,1263,1288,1442,1628,1967,2259,2534,2764,2867,2910,2918,2885,2784,2623,2343,2045,1688,1353,1107,935,827,673,513,323,223,159,112,88,79,77,76,75,85,92,116,172,202,221,225,248,256,268,257,237,219,192,167,147,134,120,108,131,164,222,283,357,360,390,472,522,536
8/19/2013 5:00,2631,2526,2352,2139,1987,1914,1769,1654,1467,1246,1133,1149,1310,1533,1785,2172,2425,2634,2819,2884,2861,2826,2727,2507,2222,1915,1587,1261,1010,847,753,651,536,395,263,174,125,102,90,85,79,73,78,93,120,163,209,226,216,236,252,264,247,239,211,193,171,147,133,117,109,122,159,222,280,332,356,390,432,521,543,541
8/19/2013 6:00,2596,2402,2203,2019,1934,1806,1679,1485,1255,1142,1163,1336,1530,1809,2111,2475,2640,2812,2926,2906,2824,2731,2533,2236,1899,1565,1252,1006,843,742,655,538,398,266,173,126,101,89,85,80,74,78,92,116,176,198,238,220,230,239,258,263,231,212,183,170,149,133,119,104,124,153,216,280,326,373,396,433,476,541,551,526
8/19/2013 7:00,2483,2270,2060,1977,1839,1689,1485,1257,1133,1165,1336,1556,1814,2134,2401,2680,2813,2918,2953,2868,2726,2529,2251,1919,1552,1240,984,842,738,650,541,400,266,174,126,104,88,85,80,79,80,97,123,155,214,224,235,230,230,241,245,226,203,187,163,148,136,117,112,119,155,206,273,326,366,424,442,476,494,547,526,525
8/19/2013 8:00,2304,2081,1969,1854,1721,1498,1263,1138,1167,1338,1551,1833,2138,2442,2640,2853,2909,2939,2885,2759,2533,2256,1937,1572,1227,962,821,738,641,537,400,268,177,122,98,87,84,79,74,86,94,125,169,185,230,232,235,232,233,234,204,198,176,165,148,136,120,114,129,150,210,260,316,366,416,471,497,507,516,494,499,534
8/19/2013 9:00,2061,1897,1753,1662,1463,1275,1148,1144,1252,1429,1700,2058,2393,2631,2811,2930,2948,2902,2784,2614,2386,2076,1725,1337,1033,861,744,634,519,386,258,172,122,95,80,76,73,72,75,96,122,164,187,180,208,207,223,226,213,199,175,176,160,147,132,120,110,122,163,204,261,301,353,410,472,549,593,639,707,747,742,710
8/19/2013 10:00,1888,1755,1605,1466,1271,1155,1145,1252,1429,1696,2070,2393,2643,2819,2927,2944,2901,2794,2611,2350,2080,1716,1347,1043,842,738,634,518,381,258,169,122,96,81,76,73,73,75,88,123,165,198,199,192,222,224,239,225,201,176,152,155,142,133,122,112,123,163,224,251,303,336,394,471,539,614,678,707,748,731,710,617
8/19/2013 11:00,1744,1611,1442,1280,1139,1165,1259,1455,1709,2079,2425,2644,2827,2935,2945,2903,2800,2634,2398,2088,1728,1363,1066,881,735,637,517,389,261,169,120,96,81,75,70,69,73,86,109,153,198,213,209,204,214,235,241,215,174,155,135,136,126,117,112,127,163,229,261,303,344,379,444,552,608,682,749,751,729,660,624,542
8/19/2013 12:00,1657,1484,1301,1185,1160,1277,1425,1716,2066,2399,2655,2809,2881,2948,2878,2792,2639,2406,2069,1732,1365,1069,878,754,638,514,387,260,169,120,95,82,75,71,70,73,87,113,153,189,216,223,208,223,227,238,225,189,153,138,120,124,110,106,126,165,230,282,306,349,387,425,509,615,657,746,765,733,686,605,570,467
8/19/2013 13:00,1525,1310,1189,1201,1275,1434,1706,2066,2419,2652,2823,2905,2904,2888,2781,2646,2414,2098,1719,1353,1067,878,754,642,518,382,262,168,119,96,82,76,71,70,73,86,113,161,187,206,224,222,230,237,230,227,201,165,137,125,111,111,99,121,171,230,269,327,339,389,434,495,569,666,738,787,768,693,616,541,492,442
